Ticker,Win_Prob,Price,MA_Conv,Vol_Z,Breakout,MA20_Slope,MA20_DP,Ov_Supply,POC_Dist,ATR_Pct,Resonance_Score
FWONK,0.5121696420031242,90.44000244140625,2.1449334685144774,0.5648872249379774,1.1119000463131496,0.3242072213198282,1.996170417268465,32.90188439398579,-1.2555889752733493,3.209941003913951,72.3419540229885
IFS,0.5059741149320673,49.400001525878906,2.9676213234874935,0.015817331177163493,7.493400429817713,0.43123673808426377,12.298258523995313,5.095844743421836,12.273743062978317,3.0046272342591838,70.47892720306514
PSMT,0.5116174396769639,165.97999572753906,9.18641332878572,0.8407291532016523,4.779066659251584,0.3865663999863726,2.3620117022490414,0.0,33.74753557507996,2.7492573084388976,69.24329501915709
LYV,0.5075391042740149,164.44000244140625,6.599924018194487,0.9087753881343704,1.7250077798700105,0.9634063631612486,7.329805649339044,10.939389897856412,-0.820265732998092,3.101001389500509,68.33333333333333
CEPT,0.5267113591440451,13.1899995803833,4.776885261652817,1.6487599403443471,10.928888643077993,1.9462425232536427,19.258581191336287,3.0005883825331656,10.192141069645931,3.8176106746412968,68.05555555555556
TXRH,0.5275202028728557,178.33999633789062,3.9871505717134825,1.426925656432579,3.108483509360469,1.3992777843079403,11.15681477436402,32.38028169014085,0.5412061273236174,3.633108240990551,67.9932950191571
LBTYK,0.5010350286822384,11.550000190734863,2.446761924478027,0.6461143336266421,-1.7389213997467141,-0.2544306343478182,-1.4505125631924383,58.0197039717549,-8.839778048354134,3.4693880752683404,67.78735632183907
BURL,0.519401293362547,310.19000244140625,4.800068243104668,1.4552324730229427,-2.298792150287312,-2.2223243880461285,-5.894664451049001,29.702006218346693,24.24995394543525,3.5082185781161193,67.71551724137932
DAL,0.5032177646188475,74.12000274658203,3.4226462239926487,0.27794074883348524,5.983520646430424,0.20311615592862806,8.697737142202765,1.802332824011861,22.675215704384634,3.5909540885608418,67.67720306513411
BAP,0.5177939543289989,333.2699890136719,2.544246707826709,0.39992928849853604,1.4868460631194649,-0.7130027065715532,3.5003497212546466,41.16072524385516,5.789532266028672,3.6229359634766056,66.54214559386973
CHRW,0.5077141320745517,180.63999938964844,0.9761149856569608,0.7092387522464569,3.947220406136936,-0.7583868736334552,-1.687169919897541,31.845656783088362,8.033073474874316,4.272703503547003,66.20689655172414
GVA,0.5405802058205554,130.74000549316406,9.096144787836925,5.9815052972465175,-3.3327757143939194,1.1555511924238855,6.656880029492325,26.908665196574056,9.66575227089576,3.2064722085656525,65.07183908045977
