date,AIQ,AMLP,ARKF,ARKG,ARKK,ARKQ,ARKW,ARKX,BIZD,BLOK,BOTZ,CHAT,CIBR,COPX,DRIV,DXYZ,FCG,FDN,FINX,GDX,GRID,GUNR,HACK,HERO,IAI,IBB,IBUY,ICLN,IGF,IGV,IHF,IHI,IPAY,IPO,ITA,ITB,IXN,IYM,IYT,JETS,KBE,KIE,KRE,KWEB,LIT,MEME,METV,MJ,MOAT,MOO,NLR,OIH,ONLN,PAVE,PBJ,PEJ,QCLN,QTEC,QTUM,REET,REM,REMX,ROKT,SHLD,SIL,SKYY,SMH,SNSR,SOCL,SOXX,TAN,UFO,URA,VFH,VGT,VNQ,VNQI,VTI,WGMI,XBI,XHB,XHE,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,XME,XOP,XPH,XRT,XSD,XT
2006-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,25.01780128479004,,,,7.912222862243652,,,,,,,7.682599067687988,36.676979064941406,14.877904891967773,,32.19729232788086,12.172106742858887,,,,,,,,,,617.0121459960938,,,10.703630447387695,13.200124740600586,,,,,,,,,,,16.100215911865234,,,17.15231704711914,,,,36.754268646240234,5.220263481140137,25.824440002441406,,43.3028450012207,,,,,9.896210670471191,,14.49159049987793,17.432767868041992,21.403207778930664,8.211329460144043,13.659245491027832,,7.902339458465576,22.59706687927246,12.791306495666504,,,,,,
2006-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,25.289045333862305,,,,8.017013549804688,,,,,,,7.743070125579834,36.94825744628906,15.047510147094727,,32.19729232788086,12.424782752990723,,,,,,,,,,628.0930786132812,,,10.801070213317871,13.294836044311523,,,,,,,,,,,16.219104766845703,,,17.40154457092285,,,,36.786598205566406,5.289119720458984,26.015703201293945,,43.61772918701172,,,,,9.957022666931152,,14.532844543457031,17.416515350341797,21.45734405517578,8.307660102844238,13.705863952636719,,7.914690017700195,22.822256088256836,12.802933692932129,,,,,,
2006-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,25.442216873168945,,,,8.04224681854248,,,,,,,7.840106964111328,36.81611251831055,14.988336563110352,,32.240047454833984,12.422454833984375,,,,,,,,,,615.3771362304688,,,10.861038208007812,13.303446769714355,,,,,,,,,,,16.541784286499023,,,17.765775680541992,,,,36.96122741699219,5.337849140167236,26.215476989746094,,43.590057373046875,,,,,9.941020011901855,,14.348601341247559,17.476072311401367,21.42350196838379,8.346192359924316,13.635941505432129,,7.862826824188232,22.765960693359375,12.814560890197754,,,,,,
2006-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,25.640056610107422,,,,8.213031768798828,,,,,,,7.972297191619873,37.35863494873047,14.909460067749023,,32.356101989746094,12.464179039001465,,,,,,,,,,635.814453125,,,10.853540420532227,13.458436965942383,,,,,,,,,,,16.83475112915039,,,18.171106338500977,,,,37.09703826904297,5.422590255737305,26.46198272705078,,44.01908874511719,,,,,10.046640396118164,,14.700582504272461,17.578933715820312,21.50470542907715,8.477203369140625,13.694214820861816,,7.946792125701904,22.91374397277832,12.919220924377441,,,,,,
2006-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,26.115530014038086,,,,8.193621635437012,,,,,,,8.001829147338867,37.32386016845703,15.0198974609375,,32.44162368774414,12.4850435256958,,,,,,,,,,634.542236328125,,,10.935986518859863,13.518717765808105,,,,,,,,,,,16.923912048339844,,,18.368284225463867,,,,37.291046142578125,5.445896148681641,26.687240600585938,,44.181724548339844,,,,,10.043437957763672,,14.684082984924316,17.62765884399414,21.680641174316406,8.50417423248291,13.758308410644531,,7.897401809692383,23.019306182861328,13.051008224487305,,,,,,
2006-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,25.99425506591797,,,,8.193621635437012,,,,,,,7.958232402801514,37.22648239135742,14.933127403259277,,32.404964447021484,12.531414031982422,,,,,,,,,,647.0772705078125,,,10.92849349975586,13.492878913879395,,,,,,,,,,,16.8984375,,,18.390195846557617,,,,37.3233757019043,5.456489562988281,26.8487491607666,,44.243988037109375,,,,,9.979426383972168,,14.843570709228516,17.643905639648438,21.61974334716797,8.49647331237793,13.723348617553711,,7.909750461578369,22.934852600097656,13.054888725280762,,,,,,
2006-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,25.987882614135742,,,,8.224671363830566,,,,,,,8.028549194335938,36.89956283569336,14.840429306030273,,32.47825622558594,12.554590225219727,,,,,,,,,,653.9801635742188,,,10.876030921936035,13.492878913879395,,,,,,,,,,,17.06827163696289,,,18.609291076660156,,,,37.478607177734375,5.5073370933532715,26.891254425048828,,44.36855697631836,,,,,9.90261173248291,,14.906817436218262,17.741361618041992,21.633275985717773,8.577384948730469,13.735003471374512,,7.897401809692383,22.878559112548828,13.120779991149902,,,,,,
2006-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,25.793216705322266,,,,8.20332145690918,,,,,,,7.98917293548584,36.565704345703125,14.666879653930664,,32.154541015625,12.510541915893555,,,,,,,,,,640.21923828125,,,10.91350269317627,13.561769485473633,,,,,,,,,,,17.000335693359375,,,18.4121036529541,,,,37.23284912109375,5.470260143280029,26.81475257873535,,44.1159782409668,,,,,9.764985084533691,,14.799576759338379,17.61683464050293,21.470874786376953,8.531152725219727,13.700039863586426,,7.897401809692383,22.857450485229492,13.004495620727539,,,,,,
2006-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,25.82833480834961,,,,8.16257095336914,,,,,,,7.9568281173706055,36.62134552001953,14.64913558959961,,32.295013427734375,12.49895191192627,,,,,,,,,,646.8051147460938,,,10.91350269317627,13.596211433410645,,,,,,,,,,,16.75832176208496,,,18.266952514648438,,,,37.21990966796875,5.453310966491699,26.483224868774414,,44.1644172668457,,,,,9.78739070892334,,14.975556373596191,17.606008529663086,21.396448135375977,8.527294158935547,13.682558059692383,,7.951732635498047,22.843372344970703,13.008371353149414,,,,,,
2006-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,25.831512451171875,,,,8.12763786315918,,,,,,,7.84151029586792,36.63525390625,14.420360565185547,,32.0140266418457,12.359869956970215,,,,,,,,,,657.9317626953125,,,10.861038208007812,13.432608604431152,,,,,,,,,,,16.486589431762695,,,17.982133865356445,,,,36.864200592041016,5.410940170288086,26.376972198486328,,44.00871658325195,,,,,9.79699420928955,,15.305541038513184,17.42193031311035,21.28817367553711,8.442525863647461,13.630114555358887,,8.03569507598877,22.780033111572266,12.938599586486816,,,,,,
2006-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,25.805999755859375,,,,8.152867317199707,,,,,,,7.676977634429932,36.17618179321289,14.623492240905762,,32.0140266418457,12.234692573547363,,,,,,,,,,650.8012084960938,,,10.891016960144043,13.423995018005371,,,,,,,,,,,16.11720085144043,,,17.815074920654297,,,,36.786598205566406,5.354794502258301,26.37271499633789,,43.873775482177734,,,,,9.700971603393555,,15.179054260253906,17.373212814331055,21.315235137939453,8.342340469360352,13.688384056091309,,8.052977561950684,22.815216064453125,12.89595890045166,,,,,,
2006-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,25.991071701049805,,,,8.242140769958496,,,,,,,7.77822732925415,36.61436462402344,14.941017150878906,,31.68418312072754,12.237015724182129,,,,,,,,,,675.72607421875,,,10.94348430633545,13.613431930541992,,,,,,,,,,,16.456867218017578,,,18.313512802124023,,,,36.73483657836914,5.399284839630127,26.70425033569336,,44.112525939941406,,,,,9.803394317626953,,15.443037033081055,17.319068908691406,21.41674041748047,8.415552139282227,13.700039863586426,,8.124594688415527,22.934852600097656,12.992867469787598,,,,,,
2006-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,25.608142852783203,,,,8.055831909179688,,,,,,,7.613692283630371,36.078792572021484,14.647159576416016,,31.030590057373047,12.081705093383789,,,,,,,,,,689.2158203125,,,10.868534088134766,13.544544219970703,,,,,,,,,,,15.879434585571289,,,17.62883949279785,,,,36.06224060058594,5.23509407043457,26.44496726989746,,43.337459564208984,,,,,9.636960983276367,,15.5117769241333,16.956342697143555,20.949840545654297,8.195919036865234,13.50190544128418,,8.07767391204834,22.4985408782959,12.771923065185547,,,,,,
2006-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,25.231605529785156,,,,8.034482955932617,,,,,,,7.627754211425781,36.46832275390625,14.731963157653809,,31.0916805267334,11.998250007629395,,,,,,,,,,705.4755859375,,,10.91350269317627,13.578991889953613,,,,,,,,,,,15.853960037231445,,,17.70278549194336,,,,36.191593170166016,5.23509407043457,26.563974380493164,,43.465511322021484,,,,,9.768189430236816,,15.68226432800293,16.99964714050293,20.96337127685547,8.165083885192871,13.51356315612793,,8.065328598022461,22.484468460083008,12.764169692993164,,,,,,
2006-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,25.34329605102539,,,,7.985968112945557,,,,,,,7.617908477783203,37.03867721557617,15.100756645202637,,31.219945907592773,11.99361801147461,,,,,,,,,,697.9356689453125,,,10.958476066589355,13.708146095275879,,,,,,,,,,,15.853960037231445,,,17.8835391998291,,,,36.3662109375,5.268991947174072,26.763748168945312,,43.596961975097656,,,,,9.877008438110352,,15.588776588439941,17.0754451751709,21.119003295898438,8.192060470581055,13.560188293457031,,8.136943817138672,22.378908157348633,12.892088890075684,,,,,,
2006-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,25.330524444580078,,,,7.951038360595703,,,,,,,7.643222332000732,37.12215042114258,14.958762168884277,,31.378772735595703,11.921756744384766,,,,,,,,,,676.725830078125,,,10.906007766723633,13.7942533493042,,,,,,,,,,,15.807257652282715,,,17.89997100830078,,,,36.3662109375,5.277466773986816,26.780744552612305,,43.500099182128906,,,,,9.925018310546875,,15.261545181274414,17.107925415039062,21.11223793029785,8.219034194946289,13.571844100952148,,8.02581787109375,22.350759506225586,12.845572471618652,,,,,,
2006-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,25.336904525756836,,,,8.050012588500977,,,,,,,7.71353816986084,37.588165283203125,15.19344711303711,,31.885761260986328,12.13038444519043,,,,,,,,,,682.1303100585938,,,10.92849349975586,13.940638542175293,,,,,,,,,,,16.17664337158203,,,18.28065299987793,,,,36.92241287231445,5.3018293380737305,26.870006561279297,,43.87031173706055,,,,,10.043437957763672,,15.311044692993164,17.40028190612793,21.34907341003418,8.272977828979492,13.600974082946777,,7.954199314117432,22.463346481323242,12.899843215942383,,,,,,
2006-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,25.53156089782715,,,,8.129578590393066,,,,,,,7.769789218902588,37.956809997558594,15.201342582702637,,31.904085159301758,12.19528579711914,,,,,,,,,,694.392822265625,,,11.01094913482666,13.957855224609375,,,,,,,,,,,16.231842041015625,,,18.447702407836914,,,,36.974159240722656,5.354794502258301,27.171768188476562,,44.219791412353516,,,,,10.113845825195312,,15.577773094177246,17.416515350341797,21.396448135375977,8.365457534790039,13.711700439453125,,7.998648166656494,22.72373390197754,12.95798397064209,,,,,,
2006-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,25.451784133911133,,,,8.15480899810791,,,,,,,7.838698863983154,38.10289764404297,15.351225852966309,,31.788021087646484,12.14892578125,,,,,,,,,,713.7412109375,,,10.973471641540527,13.906197547912598,,,,,,,,,,,16.27854347229004,,,18.436756134033203,,,,36.92241287231445,5.374922275543213,27.150522232055664,,44.26475524902344,,,,,10.142655372619629,,15.935251235961914,17.362382888793945,21.443801879882812,8.39242935180664,13.659245491027832,,7.94432258605957,22.618175506591797,12.926972389221191,,,,,,
2006-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,25.627294540405273,,,,8.104351043701172,,,,,,,7.769789218902588,38.262874603271484,15.408409118652344,,31.696420669555664,11.942622184753418,,,,,,,,,,707.1558837890625,,,11.025938034057617,13.837305068969727,,,,,,,,,,,15.83697509765625,,,18.193017959594727,,,,36.78012466430664,5.331490516662598,27.2227725982666,,44.046783447265625,,,,,10.158660888671875,,15.855507850646973,17.29741859436035,21.322002410888672,8.323071479797363,13.595149993896484,,7.9393815994262695,22.611135482788086,12.88045883178711,,,,,,
2006-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,26.14423942565918,,,,8.112112045288086,,,,,,,7.802134037017822,38.39503479003906,15.260499954223633,,31.452070236206055,11.98202896118164,,,,,,,,,,679.3233032226562,,,11.01094913482666,14.000910758972168,,,,,,,,,,,16.219104766845703,,,18.37650489807129,,,,36.864200592041016,5.359032154083252,27.350276947021484,,44.2163200378418,,,,,10.187466621398926,,15.478778839111328,17.28658676147461,21.50470542907715,8.373167991638184,13.630114555358887,,7.961609840393066,22.75188446044922,12.923096656799316,,,,,,
