Ticker,Win_Prob,Price,RS_Rating,Bias,Vol_Dry_Up,Vol_Z,Up_Shadow,Dn_Shadow,Turtle,Ov_Supply,POC_Dist,MA20_DP,ATR_Pct,Dist_52W_High,MA50_DP,VCP_Ratio,Resonance_Score
SSL,0.554090851743319,13.579999923706055,118.23102119406224,3.050538406381938,0.8652020892581906,0.6043683010327872,0.2945505307423127,1.9145819611443318,0,5.574048761526059,-0.1470621853029672,-0.22523038536489565,3.3873351167223733,-5.497564148152502,1.8096026373110925,0.9062338350582771,69.95708712613785
TKR,0.5672352290946532,137.08999633789062,57.71556397115924,10.678376552393104,1.2085462134109146,1.9800836225623673,1.7069052450086026,2.998031016203047,1,0.0,39.38483960044359,3.9696676197492136,3.3596264670980314,-1.67825895488288,-1.4145163066749205,1.101405381264347,64.13394018205462
EC,0.5921377872972791,15.880000114440918,60.438532438399875,9.328743973945775,0.7032440596338079,-0.18293564476865434,0.1259414606043293,1.0944553747295873,0,2.6820215934602936,-2.276922372531156,-7.974984055716473,4.054425873695344,-3.4650493740283035,0.5996030922819531,0.9511277039361342,63.52535760728218
CRS,0.5632094077549548,523.77001953125,62.61778654967376,14.981744854130197,0.9883290425902469,0.43614270808883104,0.23483216352253752,1.1455409390095042,1,0.0,68.82458111790868,5.780074566267201,3.5888157469794977,-0.23428199404717281,-4.749015179958086,1.0001681966160398,63.29648894668401
CTOS,0.5768161407849998,10.5,63.747112545654176,7.775212017007781,0.8971744815293016,0.7733200859927326,1.0476157777787614,0.8571443102792302,1,0.0,69.62843137708478,1.4227676944873477,3.6523799506985415,-1.0367545732921102,-2.6315801124421263,1.077545567268513,62.905071521456435
MATX,0.5676106262116462,194.22999572753906,59.47417394789125,5.18363522829509,1.0902013373204524,-0.1293981485932924,1.3000020347080543,1.405547952209491,1,0.0,56.43428514359642,-1.2863483540048803,3.0172255269408974,-1.717902225145482,-5.739428024971637,0.9963369513813431,62.35110533159948
ARKO,0.5820973815611358,7.630000114440918,49.40521616410108,2.878359466903742,0.5754606138130643,-0.3879717026724624,0.4587198390526499,1.0484917758278656,0,4.704880115823299,52.951846253627366,-4.128786670633785,3.6407047690589565,-4.025153490079727,-2.6556692135761852,0.895168955821761,61.80884265279584
NPO,0.5556385009626235,329.42999267578125,37.580392631023905,5.303843282363039,0.8054259410598186,0.00905429806080771,1.9048034593016117,3.908265879309978,1,0.0,32.99069149340615,2.6691540079255196,3.310095472931904,-1.8691988941054634,-2.5457633330454943,1.0236422178916977,61.73992197659298
DCO,0.5555779536637008,156.27999877929688,66.62934668304071,5.437151607812902,0.8253748418512215,0.4198857785345627,0.06399162035841617,1.7276663484224395,0,0.0,13.131605233579036,-3.3267047044300364,3.45350827035691,-0.06395069727100196,-7.633715278863876,0.9616270277219076,61.65279583875163
PSX,0.559164530611699,179.0,22.338138740910285,0.5213924100173144,0.662062614692307,-1.3717636659417596,0.46927169714297895,1.1391069635934967,0,11.409237580691507,3.566862965825001,-3.276322949886607,3.161971205629926,-5.409193594117781,5.8157997828455645,0.9369539910405748,61.49804941482444
SHEN,0.5656721574286245,16.280000686645508,36.09610137014086,1.3540901787477913,1.0116852694454583,0.38159315980861597,1.5356264707637197,0.9520926295975775,0,9.135533133351514,-0.06138875579613999,-0.9374976157556154,3.485873210226783,-6.167145079174386,-0.544594143363738,0.8581582321856399,61.06762028608582
NWPX,0.5697960457431133,123.26000213623047,98.36335171357182,6.212840785005174,1.0011805913216683,0.1061265381524368,1.9146524171921369,3.796852364131345,0,0.0,74.24371763886826,0.044974862043632276,3.770775702109296,-1.8786821833571312,-2.496084351641804,1.2201469235162938,59.68270481144343
CVLG,0.5853276887703424,45.08000183105469,100.29084922394745,16.678385153297963,1.0808063660113514,0.8298797926722028,1.5084216123411864,2.4844695793432217,1,0.0,32.375053907027706,-8.190185878809356,3.3391179355222946,-1.4860063710790627,-5.229496088498086,1.167875247729331,59.29518855656697
HTLD,0.5666666537321897,16.010000228881836,69.15369673201164,10.235137270611744,1.2671880170608143,0.222682751546488,2.21736125633365,1.9987548026468516,0,1.0381248928125821,44.78561163157935,-6.077344115169191,3.0003591744889038,-3.7571385113496905,-4.500978728796996,1.1427641551585133,59.05071521456438
MUSA,0.5925713158998527,556.3300170898438,33.956722055400924,1.926803009024726,0.7521036711228816,-0.675963096381096,0.9041338966431145,0.8304414601509981,0,11.276425059052485,40.37185583790358,2.068558863177162,3.369529805141738,-8.667371113803439,-0.26074907194281177,0.9266594276640615,58.8335500650195
MOG-A,0.5656645255123374,385.2300109863281,54.62485046873826,13.139059051498558,0.9799427692312179,-0.11123348109423496,0.34784318450586743,2.582875664730739,1,0.0,32.30840713593031,2.0692746163129607,3.60508226344249,-0.34663742983125306,-3.6547657608157778,1.2311588757868441,58.789336801040314
BHE,0.6055369341340789,86.72000122070312,77.87833082693503,1.5884935924057937,0.8768904957214732,0.9718921074789701,1.3664639551425475,5.972323738221787,0,4.520523407545467,96.17364734529687,4.300082220321879,4.225767535629689,-2.9977631536952662,-0.751538103470645,1.1347566997859695,58.54746423927178
PKOH,0.5856317146944323,33.52000045776367,47.81624550816961,5.88830052208836,0.9969172906076972,0.5509401158381014,1.5214746854213308,1.0739874863499346,0,0.0,8.690013916436357,3.4449182888754697,4.236278238721261,-4.255920980180499,-0.8396398537695039,0.9788126453905723,58.296488946684
KOP,0.6069359349642526,41.86000061035156,42.02616235922936,1.4399476851244626,1.101506395116762,-0.5769730279824633,1.660295472226413,2.448641927637591,0,10.397777127815152,19.51978380107727,6.244194016688142,3.409738485717701,-9.587417428582695,5.617082170707736,1.0204044614314614,58.22756827048114
CVEO,0.5743388235392173,34.349998474121094,44.56434901727731,0.2436723912380049,0.8018096194482818,-0.33398996047681234,0.5676847262903156,0.553125575381309,0,11.567807982822744,19.644721592841478,-5.423202100998756,3.8719067912275507,-5.890415139232883,0.0738296701745236,0.9839970790527715,58.222366710013006
MPC,0.5758463395502056,258.1499938964844,28.586867315955544,0.8273851943029734,0.9341144545455475,-0.18072681008776295,0.7205056732641764,0.6285805548796152,0,7.31575893366813,54.72544473162196,-2.7923055003768895,3.5127053899088705,-5.25214637280079,4.172127332848683,1.008315290386872,58.14694408322497
ATI,0.5796786772538428,187.1300048828125,78.26358700889008,11.166890066953957,0.7748304892158154,-0.12803230165722335,1.3733725208981717,3.120765977638449,1,0.0,45.80801793829166,7.160590892666667,3.7437651334483233,-1.3547665296575295,-5.362112391059715,1.0680524049648328,57.9479843953186
ECPG,0.5521942904580227,82.56999969482422,48.043676324059305,2.516031641389239,0.7358118121202516,-0.2608720939933856,0.5207706270556368,0.6055468109990635,0,8.98615821798515,0.42568531856054836,1.9312570532047502,2.8477980070963835,-10.87003428439221,-5.314354416579929,0.8349198103015315,57.87126137841353
DINO,0.5792201229833465,69.62000274658203,33.32355244927647,-1.2019774495663444,0.9099371324871728,-0.8344197162338126,0.8043630228285206,0.7900072250096466,0,14.54754975224643,37.31224722421681,3.447321234671859,3.679155370608071,-6.399562627777869,4.016322326350175,0.9852477428787524,57.842652795838745
HUN,0.6116585075678079,14.539999961853027,38.940508472863876,0.5462962483851443,0.6498640368847888,-1.0824747278765865,0.9284747539665489,2.888583750804448,0,9.459965137991361,39.67339264727163,6.940698937406458,4.237080456033978,-8.55345716490919,0.9478664059710324,0.7950584711580685,57.24837451235372
AAMI,0.5778748098581828,77.33999633789062,57.58782360515164,6.67879994849171,0.9821674538433046,-0.2496799778627953,1.1507621305651639,2.120506164058039,0,0.0,59.71576977386018,4.2000566880952555,3.614834864990234,-2.101270458339699,-7.219456854774688,0.9470812410192962,56.93237971391417
ODFL,0.5602971648550488,248.72999572753906,52.6408931710779,13.721218225316612,1.0125958409883518,-0.8442621271963873,1.3267410880991597,2.3981813373248118,0,0.0,19.590045588708602,-4.617672456025057,3.1954043595471506,-1.3093691495965676,-7.348412774600632,1.0780114818016524,56.47984395318595
NHC,0.5641437294828999,192.1199951171875,35.72325215639316,0.5850682392644186,1.0221894589909053,0.5388633277248788,0.551737240021095,-0.4111978483274622,0,7.451083301897622,21.45340769141373,-3.4519120167184685,3.6900295672233163,-6.310349456453921,-2.3284026229749797,0.9430467739809199,56.29778933680104
MTRN,0.6183876242869967,231.27000427246094,76.83415993470715,6.806981239985831,1.2643110934897284,0.7290585575020788,1.2020576503339866,2.218188605534257,0,0.0,25.902357025839223,0.3644783800341288,3.9903247053267616,-1.187779851756818,-5.2832566097298646,1.0962278666073404,56.06762028608583
AXSM,0.5905730510875907,245.63999938964844,56.513690593342616,5.875887160944504,1.0385055479387415,0.44991391491766924,0.3114311152687461,0.3378935975873829,1,0.0,34.49408684307395,-5.049195091280582,3.450257335216849,-0.31046423304526266,-8.56411823911129,1.09298498239211,55.681404421326384
BWLP,0.5630262214907232,21.309999465942383,71.7863770817919,1.8618076704438453,1.080347963853329,0.2490127098519213,0.3754102567208243,1.032375968360633,0,7.709363092757606,-5.7496731944204456,-3.12194824203521,3.340483962268891,-7.032551072150308,-4.724886052172923,1.0366701614803409,55.60208062418725
FLXS,0.5751673671021501,57.970001220703125,37.338501522734234,2.6971989501388745,0.7024283675335415,-0.4089193007720996,1.6905287589841045,0.0,0,4.677557038646593,1.1713085624950077,4.404099794813144,4.287933407470764,-4.920452583051791,-1.9504697979304577,0.9404781760403031,55.516254876462945
ESI,0.6087835866739114,41.279998779296875,48.97417732525309,-1.071417824631393,0.8276939942347816,-0.5270450615155872,2.228687041729515,4.699618456220066,0,20.508067119288505,-2.824302096242064,11.49577813664199,3.81389749562705,-9.143279627103833,-1.7386109053184415,0.9727400183158771,55.418725617685304
CTS,0.5611721114969911,66.2699966430664,41.21021118888226,5.944696625570841,0.9165027544729807,0.8625072780237361,2.21820023410963,3.757353236553208,0,2.6366349945881566,51.458694782947354,7.399581927930218,3.809091648737586,-2.285466025817821,-1.1705714287064375,1.1885002789050518,55.36020806241873
CNC,0.5866984696326274,66.20999908447266,64.58939184738601,10.34907870185021,0.8445143138432745,-0.7877411395370867,0.5135235945951819,1.5082256535257303,1,0.0,81.89559425315164,-3.317954066004971,3.319373518169892,-0.5109000025373651,-10.625004768039553,1.16033652593975,54.90637191157347
VSTS,0.5726434696848577,12.869999885559082,75.75483035456725,4.434615746916141,0.7455980090917739,-0.9290466363821508,0.6604509626743923,2.1756001199627986,0,2.851424881003369,7.249999045721517,-30.86021318698166,4.253524045756424,-4.807696376838946,-1.1673171482609765,1.1795780168549435,54.82184655396619
SYRE,0.5944077540349636,76.44000244140625,120.41787059099607,4.392717612778467,1.1294885518109052,0.8833983976499042,0.8765020245127841,2.7145432783124184,0,0.9917866696922262,20.815555378770938,8.308253890727766,5.699148122263311,-3.8974081448331437,-3.5299051372524697,1.0104692827371413,54.72561768530559
OII,0.5860909769569566,39.0099983215332,36.70094654951952,1.4181868178016122,0.6300227220969608,-1.154698981248974,0.7177615773829458,2.999226401579953,0,1.483004328358101,7.8219955566842625,-1.6082272750528874,4.43109858354684,-2.76670149520303,-0.7156573311917683,1.0608812636544325,54.60078023407022
TRN,0.5853051254800749,34.150001525878906,17.930238300967495,2.1766830029259974,1.1383833315864476,-0.3921187950797496,1.5519729300150154,0.40995427053860095,0,17.984817463205474,25.990077114715497,6.083861656691392,3.093493941150354,-8.592074496640457,-3.2702767691614545,0.7554223479275076,54.436931079323806
DHC,0.6139779513747963,8.789999961853027,76.75139030451436,2.167723308602792,1.4598862386378622,1.7485118378228368,0.22753649429118084,0.0,0,3.595089014737871,31.176491052608114,-1.900235700039694,4.087436048371639,-3.829325692390447,-4.017859077219916,1.0969539460913054,54.24707412223667
DXPE,0.5911602657041741,162.8300018310547,61.9728985163067,8.659822373677398,0.7252552212677912,-0.08663617954629307,1.0194703945416201,3.549657410508405,1,13.586473492027798,26.637112701814846,2.192416458239646,3.7168453074796366,-11.462128982211064,-4.4716046820838375,0.8912739098059633,54.12483745123537
MPTI,0.5864094294568473,93.02999877929688,72.53846346102645,9.88011411035767,1.1708874363939699,1.004841957530789,3.1925198964230788,5.084385057452431,0,0.0,20.72411332267802,-1.2013556371582923,5.1140182162589936,-3.0937512715335282,3.1870157715693446,1.2904437431239453,53.74902470741223
GTX,0.5994723088257735,32.810001373291016,91.17388629442684,2.7179187613030074,1.1563943824751093,0.1953250312409005,1.112168488428708,4.541303310137377,0,6.056418592665284,28.427642743780268,-4.255315658636257,4.168884288835044,-4.2215486001425075,-3.1531497098380568,1.2408563298003812,53.59167750325098
LNTH,0.6042889421485558,99.9800033569336,49.843983858942664,2.104282598027336,0.888094016981619,-0.7626228570416109,0.8901773952359188,1.9904035070290402,0,5.99084736411968,51.668698624929796,0.9992584718249731,4.105891427067483,-3.8653813875266847,-1.9068056205852137,1.1553432998026272,53.51365409622887
RLYB,0.6302787041436051,15.90999984741211,192.31309388969967,5.235306433847694,0.11306416195488028,-0.16260775789989956,2.5141396753073835,0.6913869121640788,0,3.2566606796786393,12.677053656048113,-0.7142884390184548,5.6429022019781,-9.468530862336262,1.2165496132484566,1.0901839146838315,53.192457737321185
CAKE,0.5567108627497909,67.94000244140625,37.91954658267856,8.254531869461132,1.038827861933503,0.595254126413221,1.5559405064233411,1.8030704437405354,0,0.0,9.65644347181203,1.918788490584202,3.6224178002472565,-1.607531587657518,-5.529869227572432,1.0648236957054078,53.12483745123537
PLXS,0.5632231750910813,281.4800109863281,79.08929658494034,4.756237806580043,1.1578517310153518,-0.015789739455070135,0.7851326448817056,4.145947481954498,0,3.392980981672592,42.4493938722078,4.750166943869052,4.14391154158881,-3.711550673648804,-3.0777752368014615,1.291560263922889,52.981794538361505
DAN,0.5881430647190253,36.54999923706055,67.15469999311676,4.586944539767637,0.9489496526046624,-0.8439003604205889,0.7387153581182918,2.571815721763784,0,6.58996282615179,55.094690208929165,1.683401312855046,4.021889757677036,-7.286783119150416,-2.334885187891691,1.1156824809876738,52.851755526658
CECO,0.620510030093199,95.44499969482422,65.65519716899297,16.474820332571365,1.3929493653228886,1.8249509974358427,0.24621573796478718,3.122212517194276,1,0.0,59.07499949038911,2.5276043663416856,6.449486816831233,-0.24561100501626368,1.0008213333976925,1.525175439730075,52.83355006501951
RSI,0.5868968862327841,27.59000015258789,42.00651074465187,3.428240292980607,1.016579670475374,-0.510770693121181,1.0511018722883136,0.16310284901572702,0,14.750132633217145,-0.96913299296074,1.635261635904605,3.472272219386827,-5.64295359572346,-5.433752725531357,0.9761200224987315,52.66449934980494
ASML,0.5800748851220374,1777.77001953125,54.15797668083433,9.974963059040983,1.3473816412747108,2.0232327629530484,2.993636416319347,5.622772340586581,0,0.0,25.37619551240114,5.966243698111963,4.470368684339482,-2.9066227006671697,-0.1182351515697089,1.3569034184243907,52.323797139141746
AMN,0.6171173216903968,30.329999923706055,78.42905135105018,4.569979885730128,1.1074053177184793,-0.5604587342463834,4.484004966630774,0.6923807616022982,0,3.427402336641939,55.14067062293623,4.658076729575638,5.0233140602570705,-6.734318890415156,1.850874586332249,1.1732822399475535,52.32249674902471
KNX,0.5647256073431741,80.3499984741211,49.44153258884141,10.65626213071818,1.2052509642360092,0.5554604166496699,1.8419457187567336,2.2153065501899403,0,1.8255974676110607,18.411075619266505,-11.870156073953869,3.292971753376825,-2.5351818357177542,-7.560754427117132,1.1062686209902395,52.01430429128738
LSTR,0.5910863565217818,223.4600067138672,52.137058909833264,12.571517361148238,1.0075107142963835,-0.1126428182627398,1.7005293732970213,2.7007086193324885,0,0.7828029820456269,63.49983147207021,-0.1062009926218337,3.403135074206641,-2.1885668620505307,-5.596726145803837,1.2437442423256426,51.86866059817945
INSW,0.6183446599103383,81.22000122070312,58.44478681468181,-1.1067935717926647,0.8311278416286101,-0.9365858137932239,0.935610616438289,0.7510472804432337,0,18.29043246121416,10.528701033237823,4.938134377813365,3.467468779654919,-12.346214104414983,-6.422146514297313,0.880285405148352,51.69960988296489
