Ticker,Win_Prob,Price,MA_Conv,Vol_Z,Breakout,MA20_Slope,MA20_DP,Ov_Supply,POC_Dist,ATR_Pct,Dollar_Vol_M,Resonance_Score,MktCap_B,Cap_Tier
MATW,0.5021449081183428,26.979999542236328,1.7710612010636368,0.646509500130333,0.7793860726313386,0.7374934723688432,5.473024326235846,25.74149741818681,-0.9908273679037196,3.219315909596561,8.5,73.56321839080461,0.84,Small
BBIO,0.5106048037535685,90.16999816894531,3.7574596623248016,5.179301356660979,25.300933973176154,3.1350657895380953,33.7734586478516,0.0,28.374147082900365,3.8351376033656126,347.46,70.88505747126436,17.66,Large
UHT,0.5182661406368185,43.61000061035156,2.5193384722360928,-0.10090926036259171,4.953581650218544,1.7045980366797264,10.482655766159594,10.235131396957122,17.51549418733159,3.1784689607674435,7.41,70.49195402298851,0.61,Small
KARO,0.5082101480587132,58.09000015258789,3.1893310392838665,0.29215407665680365,15.771327219465507,3.46950153504832,27.334505726422186,0.0,15.303689799242909,3.6541822100280577,6.05,70.31954022988506,1.79,Small
KB,0.5188311802846239,115.37000274658203,2.1409068191529768,-0.21640221543202742,7.858720296539097,1.7619301578097775,14.499801806726259,4.577036678179062,19.977119751132395,3.2268845501046988,30.6,70.17471264367816,40.92,Large
VRTX,0.5147502432997602,496.5,5.798624300258155,0.7211114757408023,3.5339156561520118,1.9301895286781767,13.951942745625523,10.358200675308856,1.0501900314564212,3.3780737448692184,786.72,67.35632183908045,126.01,Mega
NVST,0.5126377885938537,25.760000228881836,4.150081430516844,0.6812517983110811,-0.5558978046599481,1.4689173225470789,7.0656724879615895,45.78983082470872,6.051870143628849,3.3288040855424277,85.56,67.22298850574713,4.19,Mid
HALO,0.5057001220287725,78.62000274658203,6.249692864583804,-0.0005170308489148622,6.287772562867573,1.846395301995393,11.517734392151565,9.01168303706388,7.360370261494048,3.1008107434026377,146.94,66.35862068965518,9.33,Mid
COGT,0.5046909997071299,40.5099983215332,4.448940802951156,1.116294584141886,10.70120511918796,3.731840181415748,29.09496304859879,0.0,6.325459170256437,4.165108934653091,104.06,66.07586206896552,6.92,Mid
MDGL,0.5224653161368553,560.010009765625,4.305229020134735,0.11575646017645036,8.714370309010457,2.3812480851387896,18.817364224516922,1.1247885916359164,9.238268427978834,3.9318176000695546,192.48,64.51034482758621,12.91,Large
BMRC,0.5160357594712881,28.469999313354492,4.220873632693332,-0.3708433992166206,5.3001413800721116,1.319092930989563,8.871891887491708,3.290398544260891,2.5207016349541123,3.2415069698812236,3.75,64.45057471264369,0.46,Small
ZLAB,0.5213812318372956,19.979999542236328,4.076266681054764,0.28454055305207643,3.9977244931291733,2.592674917138469,15.75897611313713,24.923934308866823,10.999997456257377,3.7977274593758326,17.86,63.062068965517234,2.26,Mid
SUPN,0.5015625612433762,48.75,7.28776837438436,1.2404749479799762,-1.1431898660692532,1.3494441095370906,8.117098769006938,62.69413889714692,4.077711018678991,3.2029299334292007,39.78,63.03908045977011,2.83,Mid
HAYW,0.5063657844112827,16.06999969482422,5.929285825623951,0.1424449355794626,2.402343784089767,1.777028832928265,13.89085815519873,22.861489972553507,16.44927154022005,3.4159035237304423,45.79,62.93793103448275,3.49,Mid
