Ticker,Win_Prob,Price,MA_Conv,Vol_Z,Breakout,MA20_Slope,MA20_DP,Ov_Supply,POC_Dist,ATR_Pct,Resonance_Score
WASH,0.5255794682430552,34.95000076293945,1.6361609950532015,0.41195468702886007,6.252319545961643,1.4861796793754065,11.732736558869275,14.821337074236023,16.50000254258151,2.723279028563077,74.60849056603774
BSAC,0.5196919661056186,32.41999816894531,2.2156451643732384,0.791444718176105,2.076648705814985,0.8340089983256594,5.499507490493774,25.543819122313504,2.8762209101857574,2.782454025448843,73.97641509433961
CBNK,0.5096422690883567,33.66999816894531,4.856745920994975,0.41722278644116634,5.662859200827292,1.408203945134347,11.012193384539309,0.0,15.314062516520863,2.6783084185415698,71.90330188679246
AMRX,0.5429953051264724,16.34000015258789,1.6171331727193976,0.2967045442255554,23.840652887885234,3.380281286635688,33.6058934084307,0.0,15.804397944810027,3.170134545952144,70.98349056603773
PDM,0.5289992820362068,8.989999771118164,6.335259657939724,1.4465605054625417,6.623967754423971,1.6823444181232678,11.815918080278514,2.4641592500107166,14.96163137626379,2.761003148413459,70.92924528301887
WFG,0.5235238042350369,66.87999725341797,1.8721502710737585,0.9788663820007111,2.2599901158734257,1.3726700257083788,9.657313350975244,31.946319661064294,1.401584674647564,3.1239321173550727,70.76415094339622
MRK,0.53784002527664,120.76000213623047,2.4320397279560106,0.32673501478129835,2.906277946368301,0.9614391283445538,6.480908417880549,12.105374639592956,20.342706602649173,2.894170221904707,70.75943396226414
DRI,0.5077619962312598,210.83999633789062,1.1361232048324261,-0.10558048426002027,5.44966460268942,0.697124138622886,8.339754214353757,11.548536309502047,4.635891578140234,2.7027953045838915,70.22641509433963
PAM,0.5538188399637879,88.33000183105469,0.49271211644211654,2.07361603698736,5.801116398722644,0.6195045970154642,10.06853810710779,9.390096177702535,1.9859152621662637,3.888420893911674,70.2122641509434
BWFG,0.5048000846167132,55.150001525878906,6.86156912368049,0.9583150978700341,4.636052613616921,1.3177373390072746,8.052508888221233,3.1903075020437246,8.058461062935098,2.6622203796349457,70.18396226415095
INCY,0.5377477627718209,107.83000183105469,1.368270423266137,0.7085369363721781,9.089531336572948,0.9311620601444236,10.447613299687095,3.98970498293489,5.005355212189433,3.4588171494303834,70.1320754716981
ASH,0.5422002878111922,65.52999877929688,2.8683811100104526,1.6503127296994062,13.613588384660591,2.379736446700204,17.55800280178482,0.0,34.30074906214757,3.6280702033801946,70.02122641509433
RRBI,0.5193304826908953,91.43000030517578,6.016756670308718,1.667402528890607,-0.21974479378968786,0.4538145725039035,3.198123061863419,20.62311864500825,1.4284898141081557,2.8140251527061597,69.45754716981132
TGS,0.5704742670857071,33.36000061035156,2.219435994513269,2.782271030460926,7.690720085183927,0.7413069401485335,12.550611663901732,16.287685978688074,5.703425775702551,3.7726962394782992,68.39150943396226
ENVA,0.5124541559494082,189.58999633789062,6.762479364822502,1.826973115243093,14.056247380315934,1.5238500591123336,13.669886665507015,0.0,9.99013848604917,3.1175976394999054,68.11084905660377
ACIW,0.5017043198335982,44.36000061035156,0.07010206355586412,0.42562972143411776,3.5843562042231407,0.6325538788500917,8.539275188624183,19.978895198499213,11.457290101981481,3.507147999588604,67.95283018867924
IPAR,0.5273247536251199,100.1500015258789,0.6145074488411518,0.03807922059877667,8.150930212909593,1.4433411458498304,14.170086789853384,8.24067745485934,11.327259387502373,3.29612692630782,66.89622641509433
OBT,0.5046430774422623,35.97999954223633,5.544108855941719,0.04684184710656999,5.116501251093543,1.090855227808002,9.058906631096491,0.7585736997501702,5.712548164516574,2.663334750976185,66.79245283018868
ESQ,0.5072876172361026,113.25,1.6907564078999866,-0.14293150641136898,3.3531601889728013,0.9879819182901725,8.006298807350019,13.387327717214662,3.779052939370148,2.867422401623108,66.63679245283019
UHAL,0.5233176280667373,62.029998779296875,5.6853786209388915,1.304068536869086,13.180004865009835,3.079802170338322,24.88423810297308,0.0,5.046569992697944,3.396974759900994,66.54481132075472
RUSHB,0.5193304826908953,70.20999908447266,7.255718582228914,1.0271228547714795,2.1425581332723245,1.035042985644918,7.634517049175302,18.540998625744386,-1.0815544441406553,2.8460531694928846,66.13679245283019
PJT,0.5121696420031242,153.97000122070312,1.7248178501792506,0.6090085643399547,-1.750940717357747,0.3724689607785764,-3.3795402910358026,49.67292113723947,0.23836290824646045,3.35164423934603,66.06603773584906
VVV,0.5201320102336305,37.810001373291016,1.5119013192760238,-0.10264135897118014,10.051958448936753,1.753320805772515,16.76961125969522,7.336018343421315,5.408426259047646,3.07061571246751,65.91509433962266
BOC,0.5241381666108352,13.369999885559082,3.889322667327291,2.2052526094202816,3.9173002629006755,2.587410089004115,15.45768543602529,9.876743352050266,-0.07474012552731876,3.7616190400309564,65.85849056603773
LEVI,0.5021495531962917,24.239999771118164,6.507208007406311,0.6352076819273866,7.711789008328799,1.3465131346700474,13.218122109963229,0.0,11.811784615779132,3.081976075701418,65.81367924528301
GGAL,0.5422002878111922,55.40999984741211,3.5333265004643692,5.3325593143292265,18.194324237450623,3.022343349476223,32.4014381538201,0.0,15.006225604588833,4.277207315072229,65.70518867924528
FIZZ,0.5197777256409316,36.959999084472656,3.8563250026303715,0.5169662171240677,2.850938853016024,1.028970866465548,5.539687610779298,10.395944003212428,4.230118552412835,3.332754906549794,65.42452830188678
NIC,0.5367494287855119,147.22000122070312,3.8085933529075904,0.7068046429081095,0.9884107204910987,0.4871367850728026,4.6651568944821,44.59527266752812,2.1935330526450736,3.1692321192620048,64.74056603773585
