Ticker,Win_Prob,Price,MA_Conv,Vol_Z,Breakout,MA20_Slope,MA20_DP,Ov_Supply,POC_Dist,ATR_Pct,Dollar_Vol_M,Resonance_Score,MktCap_B,Cap_Tier
MIDD,0.5160343160038263,172.25999450683594,5.0383638845945145,6.914261173517076,9.667353393878571,2.369671387676507,18.636362346517927,0.0,8.866838878872803,3.2637532428660805,110.99,72.1819870009285,7.79,Mid
GEF-B,0.532307684926214,86.75,2.1103165330699496,4.485239866372523,5.116998701996145,1.6726663597398252,9.922090195667236,9.04198596334598,5.289204419593043,3.484176475865095,4.21,72.15413184772517,3.29,Mid
NIC,0.5066632131823485,146.85000610351562,2.316105373361303,10.458800230231937,0.9663387535402292,0.5917628885897094,3.455740676774947,47.39627002159095,1.9366990088749123,3.3377106019329665,37.01,71.6063138347261,3.12,Mid
WWD,0.5188311802846239,430.0799865722656,2.5030799906608556,3.2996512472669397,15.334176133023277,3.278575812590926,20.890480876530724,0.871449415283212,16.07022198263644,3.4186331241450136,348.43,71.5041782729805,25.63,Large
OBT,0.5012116626915659,37.22999954223633,6.392735045435488,3.8863068910667176,6.8999335703045634,1.2723824474225625,10.125346919298197,0.0,9.38516314181404,3.2357467053271307,2.29,68.34261838440112,0.5,Small
SFST,0.5041541380531815,58.029998779296875,4.31872134205503,4.540136302035906,-0.8330857536473051,0.5835536727766729,1.6821431392839117,22.96811983082322,5.279390246279549,3.4021811342748673,8.58,67.7205199628598,0.55,Small
BWFG,0.5013667612946752,56.18000030517578,8.353699270427162,4.69313085834254,4.511208234001991,1.0945403979410226,6.462004581706992,0.0,2.6306148749153837,3.1887298326959495,2.83,66.69452181987,0.45,Small
AVNT,0.519709572353601,37.65999984741211,1.873029335262894,1.9214742244899372,4.452923220911643,1.7786863043677297,11.204813631067276,20.842030489554347,5.807178261589908,3.1510493391196506,26.91,66.52739090064995,3.45,Mid
TPR,0.5051684458247493,143.5,0.9231139835894903,3.4400052777587624,0.6474462056917019,1.4698078801124443,3.4503636222585192,40.521633151413866,0.7721306876514379,3.8399644026212485,349.36,66.08170844939647,28.99,Large
WASH,0.5187600953125219,34.91999816894531,2.9222246064959942,1.990166091171148,4.0725947681566605,1.420647692968623,8.0111233873259,18.78261811450066,16.39999389593771,3.117329912777576,7.12,65.93779015784587,0.67,Small
VCEL,0.5246949627233106,40.099998474121094,2.503602304975833,3.7717074779838566,10.945103483702885,1.8212545020450122,14.082494262360038,2.4398006783302337,27.544522241362635,4.28571265492095,24.72,65.81708449396471,2.05,Mid
CCNE,0.5154705027943662,32.15999984741211,8.005359705623604,4.549470582360514,2.733696290338694,1.0231063136680496,5.032366043733067,5.761499934097799,5.511805504835062,3.1938528437482065,4.66,65.6267409470752,0.95,Small
CAC,0.5006612853071779,51.4900016784668,5.872029861433192,4.580580750398762,1.7397950073707713,0.8780323869059676,4.188594872875479,3.7465170245253225,10.015992417712273,3.6414836645540993,5.22,65.18105849582173,0.87,Small
IPAR,0.5222749177000408,99.08999633789062,2.0412888131173372,2.3475857624105294,4.9707492744756445,1.8232624294888637,9.560130541536838,13.751502264953313,11.021590098552785,3.5711472706602527,23.79,64.97214484679667,3.17,Mid
TILE,0.5279046385861182,32.560001373291016,5.037190688754151,2.7840313403778914,7.628510337632894,1.7635512735345453,11.887639518168676,7.310814950980392,27.21940838325512,3.342353439495369,18.68,64.40575673166202,1.89,Small
KRT,0.5019325734689888,30.25,8.36589769521201,4.2510674845530225,6.843267107926065,1.5305938609077137,13.2110807530939,0.0,11.982065597808186,3.408264466412937,2.98,64.21541318477252,0.6,Small
ACA,0.508182205087932,135.83999633789062,7.775003811167329,2.9642715342785717,7.630137796229512,1.6932767174581647,14.00754897031759,0.0,26.441639225478664,3.203031939826247,39.07,63.946146703806875,6.67,Mid
SON,0.5004319174316723,50.68000030517578,2.2024704472345364,1.6403405142247842,0.45650589767056227,1.1537005666702942,4.129858664082887,35.58271649954421,7.639403818818574,3.071090425120674,72.22,63.88115134633241,5.01,Mid
ALSN,0.5099913508435966,119.0999984741211,5.293896218178708,2.800833931252683,-2.2144496559695823,1.2503829388984815,9.195928126220466,34.1191773652289,7.855432711239851,3.1480147856697878,109.62,63.27762302692664,9.88,Mid
ORRF,0.5154705027943662,39.029998779296875,3.9501008248222385,1.7654689616281707,3.0454203678186014,1.1172511734137376,6.175191951443054,2.3621003961201246,13.21451622805828,3.2813588203131063,4.72,63.17548746518106,0.77,Small
AZZ,0.5012116626915659,157.17999267578125,8.120794701069583,3.5574092300130755,10.106263020834136,1.801001755230775,14.671324342931277,0.0,7.224228530170908,3.4837223580919794,37.24,62.636954503249775,4.72,Mid
GCMG,0.5138214642519242,12.050000190734863,1.4007364602808174,1.1918863390033336,10.24974466239654,1.876778863884805,14.43372953277477,0.0,25.770826949783636,3.426608465662717,5.01,62.51624883936863,0.73,Small
HXL,0.5188311802846239,97.62999725341797,6.335753853907155,2.271582774708674,6.419155306342916,1.801536520708584,15.184042936136748,2.2533456926018194,15.924889098709109,3.194277238346429,99.96,62.455896007428045,7.36,Mid
FLR,0.5246949627233106,53.65999984741211,3.159262474482008,4.0111030932370015,10.205171107855728,2.7344658767467744,20.340882851722554,2.26431711349317,23.897478978758226,4.772110429524737,151.81,62.26555246053853,7.49,Mid
ENR,0.5027262169189033,21.520000457763672,2.6930785042334366,2.170172717528034,12.194363372872283,3.539967177161993,24.393071714240243,16.54509318177579,1.764372000756103,3.641794971016633,23.97,62.163416898792946,1.47,Small
TOL,0.5232957689612885,155.6699981689453,2.0452171059203756,1.3275901759973476,8.70929818305663,2.5724335182637454,15.731175768412282,12.36730712110825,18.15088910884468,3.2692777569438385,170.86,61.86165273909007,14.55,Large
EPC,0.5262046644125657,23.110000610351562,3.560485068368547,3.6062707778162433,12.506467883809297,5.196251647999401,33.93809615364153,2.0438894419071745,18.46948517195614,4.698632787550946,18.57,61.29062209842153,1.06,Small
WSM,0.5222768557137544,226.9199981689453,7.495794952383592,2.688501164968709,8.450922514499398,3.8226891966223198,18.224442681267135,0.8906067294278973,27.689805923120208,3.4171896229436225,270.99,61.08170844939648,26.72,Large
HON,0.5119173053688526,229.00999450683594,1.6570615666835227,1.6006525451575173,1.7862914119379496,0.7915818135847245,2.327967553177352,33.550649654468614,5.479651535619407,3.4783261787521202,1029.24,60.7288765088208,145.11,Mega
CMC,0.5110369302926276,72.36000061035156,5.574631925981262,3.404265325511826,-3.7093715390700868,0.7906596760972485,2.3479543617252845,45.86530685857569,20.62973540488922,3.583275129803787,72.28,60.04642525533891,8.02,Mid
PTCT,0.5046909997071299,78.9800033569336,2.0368947752095194,1.7555925127912262,8.980775787014167,1.349527874080887,13.168078980824195,0.0,7.793103555887222,4.204771030613638,119.49,59.89322191272053,6.55,Mid
PFIS,0.5058552009532709,62.2400016784668,10.911972231097895,3.1061310929628574,2.8549628281891786,1.1647610793130025,5.5813781025205875,6.590730263404397,10.906060113154433,3.1422140693908016,3.96,59.141132776230265,0.62,Small
HUBB,0.532307684926214,523.6900024414062,4.078512035886724,1.302201397475351,4.398762241260935,1.5133432045787754,13.945028643141095,11.43809988915376,3.363793241253673,3.172717821571914,345.95,58.99721448467966,27.67,Large
SKWD,0.5222768557137544,50.560001373291016,2.365922905195484,0.8379520883591208,7.524141151232971,0.8568825928610428,7.574471006841002,2.4535179852522595,22.53999861817452,3.322077720423548,20.06,58.46332404828226,2.05,Mid
ALGN,0.5132716182399292,182.0800018310547,1.6676552843378716,1.7142562462864814,4.70631254735002,1.718970144390009,11.678121521625776,24.38286998737727,12.882826029767761,3.973920491505014,187.42,58.226555246053856,13.04,Large
LAUR,0.518095250951007,36.43000030517578,3.48937641937461,0.9855329524167963,5.816571179260172,1.2796947227328197,10.494385672618801,2.561990777577695,9.43225984739921,3.265556824777722,47.67,58.11977715877437,5.1,Mid
FVR,0.5273405471479141,19.59000015258789,11.605649264989259,2.8065703647868947,5.0627488390509265,1.4499844898388716,10.490697452167272,2.2258997787597634,22.58064746985148,3.1769121548916743,2.7,57.97585886722377,0.44,Small
MTH,0.5257482887901627,75.7300033569336,3.3775064615993915,1.5223794296411257,9.973876021550224,2.8323020097558884,19.336161782398662,9.991007727081032,29.73442046489164,3.67058306807387,69.96,57.66480965645311,5.06,Mid
ABM,0.5012898931745101,44.150001525878906,2.9073193482220963,1.015761766997525,5.3033322364087745,1.5759766194422726,10.0448721365516,26.06468030479891,18.97122926641254,3.1871853183447154,23.66,57.4326833797586,2.59,Mid
HWM,0.5153155501606116,277.6600036621094,7.445459638463765,2.112750707639029,6.755148267812661,1.3046231567139155,6.837503563821641,0.90642985468203,7.5159743125011484,3.531296940842152,686.05,57.33519034354689,111.09,Mega
SKYW,0.5169822641760085,92.62999725341797,8.21265133684929,2.812700484755897,-1.2625131162031449,1.933568004695305,9.29793186233037,44.34351064745312,5.393102624453848,3.237920382845691,36.69,57.30269266480966,3.67,Mid
CNXN,0.5020923250621669,70.56999969482422,12.515189444534212,5.385565261554088,0.38977950918017323,1.2370926333923398,9.956371703278963,15.279582632624978,-0.8012365753536215,3.4676817632326387,7.2,57.23305478180129,1.78,Small
APOG,0.5222768557137544,41.27000045776367,4.930571136659425,1.347170948167835,7.660402391921389,2.574153801319566,16.91218512624288,2.9513188244596904,31.05961636674241,3.4113348177407548,9.03,56.93593314763231,0.88,Small
GFF,0.5014879888394189,91.12999725341797,6.863238165502918,2.709594999223324,2.7574360099719004,1.640308828104526,7.937427222106019,18.504284690335414,-3.4235639048674784,3.7669895938672155,35.4,56.56917363045497,4.18,Mid
DYN,0.5075722365550466,19.799999237060547,2.7164841670099973,3.69452664232397,8.2700803487,1.9828990320385849,13.989627405190713,6.924563880900308,0.1011049025267732,6.192280511159545,33.83,56.42989786443826,3.27,Mid
MAMA,0.5153382305227804,17.770000457763672,2.09845325221461,2.203755720890015,19.39229199986352,0.8102679733047204,20.802178188125602,0.0,31.532199529200867,5.183697418306553,8.07,56.30454967502322,0.72,Small
