Ticker,Win_Prob,Price,RS_Rating,Bias,Vol_Dry_Up,Vol_Z,Up_Shadow,Dn_Shadow,Turtle,Ov_Supply,POC_Dist,MA20_DP,ATR_Pct,Dist_52W_High,MA50_DP,VCP_Ratio,Dollar_Vol_M,Resonance_Score,MktCap_B,Cap_Tier
ESTA,0.5874594817302975,93.87000274658203,34.35016936127835,4.492152811658256,0.8232785032183761,-0.556904475336425,0.4793912479653254,0.6391883306204339,0,0.9437889942646669,6.211819035658124,1.379157048800085,3.8586809158194466,-3.2168215134282434,8.373965149589866,0.8524325765388707,57.31,62.06826347305389,2.76,Mid
TIGO,0.5569276207322927,97.86000061035156,62.658932109725065,4.356653313985994,0.6898853497945701,0.1151239577955994,1.7882689444792457,0.0,0,1.935704012174013,15.576432535719483,-3.3007078222497523,3.3934530966397416,-2.868485746520846,1.4422507745305573,0.8732632356217862,184.08,61.92215568862276,16.4,Large
CROX,0.5625293187027806,136.1999969482422,54.660463627948275,5.825447669398111,0.6419475738445471,-1.6391958956565302,0.46989677238168137,1.0903088425948935,0,1.1707799918231239,38.330284597105894,0.4127455856984247,3.472833809264908,-3.00527081306169,8.385597840630306,1.0533802013259805,158.05,60.601197604790414,6.77,Mid
DINO,0.5558067062365933,90.86000061035156,81.04062831374944,15.96089663116408,1.1971231502158435,-0.815875812531449,0.22012390082653296,0.30816506428890933,0,0.9585626229379294,79.20411339213437,-6.092916842297849,3.080876931492615,-2.989539763236922,2.6692592253200154,1.0274084785480637,216.41,60.14850299401198,16.38,Large
KOP,0.6061488287764382,51.16999816894531,71.64870563690123,8.303168532724335,0.9466395575334431,-1.0070857211490913,1.5243283314303637,1.5634146290246038,0,0.6865748152256579,46.10193571556944,-4.662004496076543,3.808034807710667,-2.06698915030434,7.5244425361860365,1.0616204224971486,9.5,60.02035928143713,0.98,Small
ESEA,0.5526500900473029,73.76000213623047,32.537338360099774,6.481884868962413,0.7563899816067151,-0.2631998578676403,1.2879567797120157,0.8134469315833217,1,1.3240287127433354,10.80980838043976,3.37749252050099,3.4678095843734074,-5.215118851225988,4.850397126639467,0.8057472436623179,4.8,59.822754491017974,0.52,Small
CRNX,0.5887025428906664,83.72000122070312,39.44021331431009,27.823625252207535,0.9960219820675056,0.3260550862693984,0.01194712862459425,0.08361167439409019,0,6.752003448703048,0.2274661129901368,-4.204952180193265,4.268138063762699,-0.3333318801113591,1.8943412303236897,0.13836903491759694,336.47,59.677844311377235,8.86,Mid
FNKO,0.6200704843867533,5.960000038146973,56.9953386030422,5.239923539427671,0.7735848131904679,-0.010576858536415686,0.3355701475695993,0.8389293692357018,1,0.0,13.740463708794456,-9.293680097979374,4.7710940493626115,-2.1346487875592106,3.8022866418541557,0.8752408072793842,4.13,58.628742514970064,0.33,Small
RXO,0.6091581429204285,28.700000762939453,85.14626330991028,4.593744476093096,0.7727947201361155,-0.8602531386819038,0.34843337563730503,1.1125491175101314,0,3.8375433692778236,120.93919374457079,-8.238526481929508,5.010029862300066,-4.013374150035097,14.068963061157211,0.9265004491835673,65.06,58.58682634730539,4.73,Mid
FLXS,0.6049509124093506,74.95999908447266,78.70174883509478,3.716411580924892,0.7609452800995784,-0.42418759237555265,0.38687422500722296,0.5736396883963087,0,0.9700767349127097,31.315490883328206,-12.185576203551973,3.9945112327467136,-2.8889795133734646,4.190546303666113,0.9678717064245598,3.86,58.48023952095808,0.31,Small
SIF,0.6095563216714129,26.15999984741211,327.2989789473935,13.58850233066864,0.932229921579407,0.9809449344636149,1.299694780420759,0.19112858314325176,0,0.0,195.5932058514981,-15.38460959612026,7.074595372213068,-3.964757462338534,9.264854460962024,0.902717376260913,2.89,57.470658682634735,0.16,Micro
VAC,0.5899352567060933,97.0,61.2436981258061,-2.0844908862084695,0.7783665567086718,-0.9452789359584842,1.4226854461837868,0.42268418773726607,0,12.259491360244755,46.541747564279184,-4.481586525900592,3.774668225834752,-8.464660863725676,8.091297813532389,0.9054661318644305,46.83,57.32215568862276,3.33,Mid
MUSA,0.5583502571753516,617.8400268554688,32.621012887415745,6.701395835566075,0.7280942736220715,-1.1841470537723422,0.841643788196855,0.9678948018846117,0,2.7222525436211056,55.89191400150696,2.1694949435588757,3.3540805926577653,-2.8629763834534696,2.801671221648785,0.9575819161266871,190.64,57.14011976047904,11.41,Large
GEO,0.5848518405835051,31.34000015258789,65.6713924710898,4.5224130734875,0.8318973446516608,-0.810412374216077,0.845562821792455,1.1805964584285655,0,0.0,136.34992164602076,1.3684908542300815,3.552055132930062,-2.8217049531283487,-5.330881595392375,0.8350928432140465,62.04,56.6754491017964,4.19,Mid
IMVT,0.5573654726277464,39.04999923706055,38.495923146321886,-0.40171002738144324,0.4855670274659742,-0.48912583147162214,0.7426302342854568,0.7170263374140373,0,4.708783915896542,9.814391813529884,-2.4189257661478862,3.7470264095816037,-5.28741287733874,5.010368818697627,0.9076149000471184,73.4,56.23233532934132,8.02,Mid
KFRC,0.5539527009211784,57.810001373291016,65.6064793981741,8.630703280750218,1.2371718358493562,-0.8850931388014638,0.6917462714861227,1.280058226734253,0,3.2121283079289036,27.04851445545392,-2.962471984051385,3.7783747384035618,-4.761119198148879,9.134834255171027,1.0537399341377136,11.87,56.039520958083834,1.03,Small
PBI,0.5625556814963595,17.989999771118164,71.85464138486066,1.0503830911748986,0.4700635654912064,-1.2435318673492153,0.13896397357947243,0.4446910768172589,0,5.724803620725042,23.752232623579093,-2.7566055232069795,3.281584049651831,-4.15557095141853,-0.318471843745476,0.9398388907902944,50.02,56.017964071856284,2.44,Mid
CTRN,0.6021899068442007,64.22000122070312,29.663938558782288,7.117243752740278,0.64406531478683,0.28620327238209153,1.206791515315317,1.7751469448168977,0,1.54298070785624,14.229811145773663,6.543866984869451,4.537416159652672,-4.668591616939949,10.40899730315273,0.8502345585042628,12.07,55.68622754491018,0.53,Small
EPC,0.6046839391985057,27.649999618530273,34.52503029832994,1.2282841301073524,0.7785252419775887,-1.281358900988062,0.6871559830864552,0.18082906961499726,0,7.244366742474787,5.453853327879029,-2.4408898311705634,3.8052177313635354,-7.370186716082815,25.035292242277052,0.9387054680994958,27.54,54.70179640718563,1.27,Small
PAYS,0.6049509124093506,8.960000038146973,91.82294082042277,5.077988039174335,0.7783258551761553,-0.16042470172141843,1.0714254162162022,2.22656342691638,0,1.8967008525886568,73.98058002886128,-10.080638673304405,5.042650240234847,-3.6559155438518918,9.646301041396308,1.0255276737294565,6.04,54.67664670658683,0.5,Small
LIND,0.5925369753185875,27.799999237060547,66.85736316355121,2.579237716527918,0.9298280585494555,-0.454621258243773,0.10790928100387909,1.9784145760247052,0,9.514522539525139,-5.985798024927358,-9.584785678630103,3.913154199771075,-7.333335876220399,11.516588915300071,1.0056990752966517,24.89,54.39161676646707,1.82,Small
CXW,0.6178145789830415,32.18000030517578,48.65188928440234,4.233473112551976,0.6787893176130411,-0.7247944212615259,0.9011836941209992,1.521125338006268,0,0.0,65.36486032108245,-2.1863425109878634,4.124010563964528,-1.5601050564159826,-2.0167233100372846,0.8841588877561647,40.5,54.21197604790419,3.18,Mid
PARR,0.6069781220069792,79.41999816894531,104.63040334482699,20.568072915209772,0.9017068992730862,-0.986247278835996,1.4857722643744977,0.8310199545743684,0,0.7374597424053863,29.36960247314059,-10.611441789053737,4.566140377404311,-3.4876688718150346,9.429863679397615,1.111510282499109,78.02,53.81676646706587,3.98,Mid
FTRE,0.5721997007095517,18.489999771118164,5.985382554778607,4.596236522255716,0.912464215355839,-0.46687295035895315,0.540834952418557,1.8388223333131417,1,0.0,80.03893813208298,-5.710817656650098,4.363361781952603,-0.9641151817385033,11.47116281686163,0.8060229917440661,24.13,53.47425149700599,1.75,Small
SLN,0.6063233894627948,11.829999923706055,116.60801820720883,15.038653902095556,1.0725212006019558,1.7455557121387775,0.5917134004204827,1.2679595898983114,1,0.0,29.148472930998913,-51.031630956437546,7.031155979268519,-0.5882327484224057,12.482064729163204,1.2037247940861207,4.89,53.33413173652695,0.56,Small
CVE,0.5607564508542948,28.989999771118164,55.0278023109563,10.35191480723179,0.6674503518679208,-0.9720355938073819,1.655741793754615,0.4484276018919856,1,9.541724861236084,17.122936048902204,3.6130548306498715,2.8630555157636453,-9.099162930781583,-8.521129104970646,0.8689471207157938,225.97,52.906586826347315,54.06,Large
RELY,0.6167744644351884,23.110000610351562,58.28810553545893,-1.3594530962479234,0.6635403829079463,-0.6931119938665841,0.3461701496743318,0.6923402993486636,0,21.536068428207155,-2.6947342720904848,-9.852942482202447,3.8264192762729277,-10.252424813770537,5.992511414275413,0.9425965224327074,106.68,52.8431137724551,4.87,Mid
FSTR,0.6073788682000923,42.290000915527344,39.98207440344692,-1.491944222685526,0.7330857720981593,-0.4595224406461341,1.6788816956378496,0.30740379592762956,0,20.924961468333514,2.7953367596313434,-2.846083907297113,3.8357602958358683,-7.683912578398498,8.297868521886377,0.9624466531561091,4.17,52.6754491017964,0.44,Small
ESE,0.5984196213876777,325.9599914550781,37.010827471024335,-2.2934073800324457,0.6860878677837672,-0.9758169713153756,1.7041946316683974,0.28837969874990377,0,21.459412157147025,-4.072991792125059,-2.0286849857304223,3.5649635210661805,-9.971909286748062,4.36804945028604,0.8898642009227045,87.94,52.540119760479044,8.44,Mid
MRVI,0.593626533779981,7.099999904632568,78.4413421199514,10.946166375808863,1.007859326629972,0.06709356457491193,1.1267595037936435,0.7042280478792282,0,1.0172498429541004,46.391753479973325,-16.201115529567527,4.7947694282673465,-2.8062960779646575,14.432986038869586,1.2906333156790288,21.98,52.19880239520959,1.05,Small
BLBD,0.5536507133305094,80.19999694824219,52.514681982106296,2.4687664445305306,1.1191694691706444,-0.35638350771573724,2.7930244119357517,0.24937276290517024,0,3.1005076488670347,13.212875626890726,-7.1079731103244725,3.7257770451650116,-3.8254016845142043,-1.196854609520235,0.9186893161348867,37.53,52.18682634730539,2.54,Mid
BZH,0.5645604459570269,33.0,30.254295267075303,8.532996246742503,0.48421635325442774,-0.6445409647276297,2.5151570637258667,0.24242979106746426,0,0.4996418257425921,31.16057313125416,-5.649717676261499,3.480518638313591,-2.7982348794186542,-17.84763079164241,0.7984069923578815,21.33,52.17604790419161,0.9,Small
YPF,0.5525967989662313,52.5099983215332,41.22272055688549,10.022729885354712,0.5723451447719017,-0.4131852634285889,0.34279244129882047,0.4475349797349328,1,8.80456916293864,26.25630711377448,5.349707838869033,3.102808559405897,-8.662381651507689,-3.0446092707501373,0.7661870142510744,97.95,52.13293413173652,20.59,Large
HSHP,0.5882184483741714,15.550000190734863,68.9755245153326,7.653020341850586,0.8558581392943394,-0.6813600043244692,0.7073994147603293,0.5787791091843684,0,0.0,18.615099191876812,9.362282182772914,4.072856370397578,-1.4641532706384535,3.140389116917422,1.1695746134157257,4.86,51.89341317365269,0.73,Small
VSXY,0.5949474613104592,87.33999633789062,29.548593845505366,6.8581769204088,0.7444120900721379,-0.32950542673275834,3.0455733611302342,-0.5438498901214026,0,3.2758005586934833,65.69910425773902,-5.992891179051839,4.186840383296166,-2.9555596245331324,4.32972895789246,0.9824453487491813,211.07,51.68982035928145,6.94,Mid
DK,0.6408118796404405,66.16999816894531,140.16628452570046,17.960599525378196,1.0055698398284385,-1.1594059170045767,1.617046583673954,0.7707337478325322,0,0.7469975956691954,75.76055964919155,-17.046766993134625,4.131134255572255,-4.004065173322197,2.6715888743494474,1.0245618466649922,78.64,51.56766467065867,4.06,Mid
PRG,0.5942308533836783,45.0,30.761299474208425,0.3109649437067506,0.6705434827081195,-0.9760635538627416,1.33332994246169,1.022220187694298,0,11.356349648131506,-2.407288214345193,-18.209485796152034,3.9603169759114585,-5.719672257200322,8.558072866717456,0.9888160366874776,22.94,51.42035928143712,1.8,Small
INSW,0.5913770116587487,88.91000366210938,61.57245248876577,4.651713401928765,0.8528308984234168,-0.6778060678250214,0.14621217867737793,0.1912111026156472,0,1.9029101910021748,11.822413876501917,14.881091930813273,4.693028711980948,-3.432166876457765,7.6839117037510425,1.1188966595670975,51.05,51.365269461077844,4.4,Mid
