Ticker,Win_Prob,Price,MA_Conv,Vol_Z,Breakout,MA20_Slope,MA20_DP,Ov_Supply,POC_Dist,ATR_Pct,Dollar_Vol_M,Resonance_Score,MktCap_B,Cap_Tier
JJSF,0.508182205087932,91.86000061035156,2.33284169194797,3.714405393334465,17.193780338402703,1.7353273146553272,20.09413410333129,0.0,21.267327538137145,3.3288231527906142,22.61,78.18592057761732,1.72,Small
AVNT,0.5012116626915659,42.650001525878906,1.424008913212275,3.06889405297775,15.029335281531575,1.2189129923356106,18.373585819276247,0.0,12.503301760538879,3.570591650772202,38.01,76.85920577617328,3.91,Mid
CRON,0.5039943944794677,3.069999933242798,4.72550943608516,2.9397308084509874,9.291561715471373,0.5728606094894375,11.636361204597609,0.0,9.642856622434195,3.2759429069478223,3.4,74.92328519855596,1.15,Small
ITT,0.5208898205450689,214.41000366210938,2.16993465870476,3.5869767192726605,8.264725541816963,1.5548231432011383,9.953848031799916,10.908299753876557,18.678213002497447,3.4013596727923248,213.78,74.91425992779783,19.26,Large
NAVI,0.5083335996048343,9.489999771118164,3.8123998444631333,3.1961894432948235,9.596948915104795,2.03263996828099,15.16990333215357,0.0,24.70433901457939,3.7701339344663936,10.8,71.71028880866426,0.89,Small
MLR,0.5089029125555692,54.40999984741211,6.705510256118716,1.8356682920102367,7.839736473666761,1.2106079667327247,11.06347822645003,0.0,26.650149667291917,3.226822048283209,4.16,71.53429602888086,0.62,Small
NVST,0.5020923250621669,27.3799991607666,4.49009896183665,1.5114262911666625,1.497625041192241,0.9996627093967644,5.673482523947529,19.34381368301703,12.72127677499085,3.243765103928162,78.35,70.47382671480145,4.46,Mid
FSUN,0.5209160464354513,39.77000045776367,0.20405680124322872,-0.2182021297737316,8.104680544071428,0.7740553260461498,13.369436664120848,2.811930551886249,3.811012874179715,3.265561834578455,11.76,69.32761732851985,1.86,Small
SU,0.5064627788471775,61.349998474121094,4.484199240338578,1.2939154522777074,-3.4246121595330603,1.147201020339291,3.5443012220854864,54.89690847345208,8.917059588809591,3.133660404510881,287.91,68.24007220216608,72.44,Large
IFF,0.5153155501606116,84.55000305175781,4.209252861958449,0.20699357715567807,7.918724072905359,0.9151740609959739,9.054565178511224,1.4979595639291652,11.76470766192474,3.3766988695811997,174.03,68.03700361010831,21.59,Large
HNVR,0.5007534900794959,27.100000381469727,11.418441599072437,4.15505850427058,6.470074249374072,2.5901654307686353,15.181819758296802,0.0,16.990047919371925,3.1110688331908145,2.05,67.03971119133574,0.2,Micro
CENT,0.5138214642519242,46.540000915527344,9.865285394218889,4.295829560356394,6.583002238098214,0.7463893243753079,8.510145902857575,0.0,32.25348886453563,3.306678422619316,4.1,67.0081227436823,2.91,Mid
DNOW,0.5279046385861182,15.390000343322754,7.622472129032362,1.4071944085040635,10.176470984897003,2.052968350100984,17.931035388565856,2.349660813224991,29.87341643541142,3.399703239363263,43.69,66.85018050541517,2.81,Mid
OXY,0.5126377885938537,56.040000915527344,2.486574166420752,0.395810751902773,0.4439764081738678,0.6702500700647726,5.955760185612449,50.931555447338624,-3.6143653439793493,3.261700305881769,543.68,66.84566787003611,55.74,Large
TX,0.5057001220287725,51.88999938964844,8.847942420751302,1.092108198427321,9.595115331001725,2.9215487063245464,17.133183483368793,3.3669137178956476,12.194593274651874,3.139884046140414,31.09,66.51173285198556,10.19,Large
EMR,0.5153155501606116,156.91000366210938,3.4280556948133762,-0.08829135031947677,7.7715602655947125,2.3202043149577767,12.982429540077304,2.9356269409587963,9.083713078351071,3.439412966251455,446.44,65.44675090252707,87.52,Large
COKE,0.5069451147500589,188.22999572753906,2.9949317981195773,1.7554370565464772,0.1428549825878568,0.7075659197744836,5.127763069482537,35.312408783410795,6.1280809350264605,3.915380009487074,100.79,64.95487364620939,12.53,Large
CFBK,0.501369797950916,36.20000076293945,13.41299150314909,2.3103344607365335,6.3298595439944485,2.003948323084999,14.375984257683019,1.1429771404571907,15.614454052547117,3.0199312207387776,2.98,64.49007220216608,0.24,Micro
HP,0.5425758824619848,37.06999969482422,4.997828797521951,1.7371401964477047,3.313995011931825,1.073646879621048,11.221115086086309,25.07947092159965,9.674557785437706,3.7959075349952056,44.05,63.94855595667869,3.7,Mid
CION,0.5128004695891761,7.28000020980835,8.444301639796635,3.957187189584477,8.308563550376071,0.9553271416080131,15.535713621088629,17.73484652868586,15.598681588351807,3.4664432269190213,4.08,63.70487364620938,0.36,Small
CMC,0.5093778094632211,73.69000244140625,2.5131430864158673,-0.2653077085326706,5.175053613723288,2.8756995547893482,17.640490356402324,18.877478145125064,6.8345870024819915,3.264157723036023,97.27,63.53790613718411,8.15,Mid
CHRD,0.5154269106281971,132.5,2.174626410679686,1.597044385622286,0.784597901900531,1.6189496764398403,12.871625086280783,40.75587831554709,-0.940399534327791,4.164015777670148,109.32,63.53339350180506,7.46,Mid
MBWM,0.5154705027943662,61.33000183105469,10.767125716174988,0.9925116862303339,3.7908303818658666,1.294248931060699,7.558753662950194,2.6138224264511694,7.4268727746716054,3.1527333263409214,9.02,63.45667870036101,1.06,Small
CG,0.5007240771359199,48.880001068115234,5.271841091826665,0.571951506804407,3.6381483021687493,1.9991608154369684,9.326777161571249,30.88920588248858,19.04529818092157,3.503476490652069,174.28,62.88357400722022,17.6,Large
APA,0.5154269106281971,36.529998779296875,1.9304071516600192,0.2584518860603122,2.1948464989676277,0.7624777440691273,10.009295990383283,44.40134286127145,-5.30978421645897,3.7321292563171418,201.73,62.409747292418785,12.91,Large
IR,0.5008327376390209,88.23999786376953,5.920669655378288,0.1686615632036427,5.369998965303503,2.14865523234655,11.908686837338605,14.854895184683198,14.493315444440727,3.349225600008577,381.58,62.40523465703971,34.24,Large
HWM,0.5051343701144758,289.7200012207031,8.375314626223625,-0.002453695981325197,3.2540410915085825,0.8728752630697958,6.966953919840764,0.7208791151882097,7.754679392302798,3.1360338599994595,818.18,62.34657039711191,115.92,Mega
AURA,0.5368489475610063,7.71999979019165,3.3367883079974474,0.168142585955003,9.294255525241834,0.5480423460070786,12.86549148894624,23.131054352232834,-13.258425604302456,3.690783677214201,4.2,62.23826714801444,0.8,Small
SWIM,0.5195108211622816,7.21999979019165,1.61617224247621,0.9339118614054199,22.031602561174164,2.1054448611363257,17.398368748908254,3.4086845243074935,2.5568157569375383,4.885240699790534,6.06,62.21119133574007,0.85,Small
VLGEA,0.5197430216918382,43.220001220703125,3.401756230438932,-0.24717997371899164,-0.8237882487518244,0.42054100452267923,0.39489427793596615,27.436988750533992,15.655325434911715,3.2094931967913674,2.52,62.197653429602894,0.64,Small
PR,0.5069451147500589,20.280000686645508,4.314704818156601,0.5917230911077531,-0.5321594826277228,0.7560972993160682,5.900788984678591,30.986227100781655,1.9090647604069189,3.7404904478933023,204.85,61.99909747292418,16.98,Large
FSS,0.5187909608639252,127.83000183105469,4.262675751490109,-0.06204558769708922,6.288068112781904,1.1752279640173133,10.9346507914109,5.768209084498652,1.9621911386773911,3.6611121749057833,73.6,61.43953068592057,7.8,Mid
KRO,0.5496405147842502,8.229999542236328,2.2182768311374437,7.970379701583906,25.218985362618017,2.30744948070551,39.72834852965224,0.0,23.203589124210623,6.14910684695488,2.96,61.37184115523466,0.95,Small
AII,0.5054118440294186,21.200000762939453,6.016683484522642,-0.01447954061416493,9.168622199030683,1.4417432425430026,11.461620676098997,0.0,12.886048922702923,3.647572136783831,2.71,61.1101083032491,0.42,Small
MMSI,0.508182205087932,87.69000244140625,11.001694659640522,0.9012022323414526,12.473548732970562,3.041757684365172,19.403594125933285,0.0,22.250102240804402,3.4419141868576792,80.36,61.07851985559567,5.24,Mid
MSFT,0.5116602933688517,499.8599853515625,3.9769635822185068,-0.30230683364800587,19.557700336418037,4.02563743379843,29.800046073461022,0.0,34.02149870370745,3.6017942175562485,21715.26,61.02888086642599,3711.73,Mega
TAL,0.5313718708965693,12.460000038146973,8.079940793122429,1.0173081219665827,13.888761572203078,2.8677543850562732,20.853535701424054,2.6229998267245622,28.32131811444965,3.7978674499639986,53.02,60.94765342960289,6.91,Mid
CACI,0.5253306344910215,628.7899780273438,7.802797059787602,5.279148508193077,18.931711696314547,2.0451435716344806,29.26096459001435,1.9027785194282765,19.43056652363591,4.255384463063096,182.87,60.929602888086656,13.89,Large
RPM,0.5153155501606116,115.6500015258789,2.5971100664572275,-0.38082719439877327,7.706820332490024,1.6082300587219582,10.620786537251274,3.5116550272777234,7.48667431952849,3.5559881303190473,106.44,60.925090252707584,14.76,Large
ATNI,0.5294388568748888,30.6299991607666,8.877955441358045,3.9218364018159955,16.74412651215813,1.516587436606112,28.105392538514696,0.0,24.762954176580674,4.155589355843221,2.38,60.532490974729235,0.47,Small
DLR,0.5271162642112659,192.55999755859375,0.053959833885297064,-0.16865975582429898,4.0791103468908005,1.3939295044589635,6.734656421366079,26.583100944090905,7.227973936473231,3.839248668772746,622.3,60.52346570397113,71.25,Large
EQIX,0.5189605594210456,1052.8599853515625,2.2230527945930447,-0.2586765776704818,0.07238719040152101,0.4210592017091303,0.15696430545515283,39.27280464972492,11.06248128843755,3.424615814542272,636.23,60.333935018050546,103.89,Mega
AVBC,0.5189458396260404,21.739999771118164,6.010225591103889,0.13177606734320219,2.964858049247412,0.7756008051196635,6.204203714228217,3.331067301155676,7.5705133888170355,3.733079127132182,2.82,60.275270758122744,0.4,Small
MHK,0.5187909608639252,132.4199981689453,7.156389479854383,0.3665730199506425,13.096837232386227,3.296001153478538,20.414655541361917,6.721834412604961,10.756106451023967,3.6426305754998536,109.03,60.17599277978339,8.97,Mid
TCPC,0.5266276501641126,3.9000000953674316,9.639654875911726,3.323196771328861,7.823801768920334,2.1362227050248417,19.631905109819023,21.355033066904696,16.618079912183735,3.6080581355657086,3.2,59.94584837545127,0.33,Small
KRNT,0.5252424720333588,16.649999618530273,1.8222208132913067,-0.4813012435691231,5.2991045367442915,1.2015433148603998,5.246523006730133,4.477138583044017,18.33688684777842,3.547018845112241,3.57,59.738267148014444,0.77,Small
ARLO,0.5187909608639252,15.470000267028809,3.9406244838764017,-0.13489151928684553,11.523629383242021,3.068692731703711,19.00000205260622,5.329401735093888,-1.4021626464256163,3.862313984084075,18.31,59.21480144404332,1.68,Small
GNK,0.5120923784800746,25.1299991607666,7.308713833832297,0.4450625644916929,-1.367823530555634,0.4276701131605955,-1.4896160905169642,13.900909409255387,20.910730927919218,3.6530042953891657,8.08,59.18772563176896,1.1,Small
ACAD,0.5279046385861182,28.450000762939453,13.174017679710104,1.2166310042087882,9.49045893840775,1.1267000748857126,8.50496379824128,2.1610490538611535,28.326570431893476,3.374341471500802,46.39,59.15613718411552,4.9,Mid
LQDT,0.5162427278193453,42.0099983215332,11.7245046535708,3.637250558473074,7.861759164449586,0.4215602149448918,7.717944413989805,0.0,46.682958157640016,3.8307192250255464,8.73,58.975631768953065,1.31,Small
VREX,0.510381976174225,12.25,4.176778089757577,-0.3280931531136951,9.750225246882259,2.2198731156152687,10.859726592246648,13.716830894573025,24.618515715464873,3.419824939427501,5.03,58.971119133574014,0.52,Small
PVH,0.5271162642112659,86.55000305175781,3.8256219946273746,-0.04780112056872089,4.9574373198228585,2.003908448450343,9.046239204514222,33.44357750263332,10.734389708848518,3.6824278521990195,99.09,58.695848375451256,3.99,Mid
GDYN,0.5130680448194603,7.579999923706055,0.5098500692405994,0.5244979966480989,20.78718729142054,3.752996176112823,29.131176681322774,1.181746043150535,39.338232418799564,5.884847294021893,18.07,58.411552346570396,0.61,Small
TGB,0.5313718708965693,8.239999771118164,2.0598201406136205,2.2480609478733395,13.05480924834727,3.0031091011674427,12.87670624238583,6.504475533692028,21.71343861323524,6.171983428684785,46.57,58.28519855595668,3.01,Mid
ATKR,0.5243883630438974,93.66000366210938,8.782730479053281,1.284879558954758,20.274301502028294,4.874536231941059,29.651171693605615,5.024891494563672,0.11758482817956437,4.017952129176088,64.32,58.14981949458484,3.16,Mid
MATV,0.5246949627233106,11.680000305175781,8.55793622652725,3.1049903728159265,32.15421542022556,4.655172388920303,49.551861590967015,3.1965967359345484,42.61295364074994,4.326689678491388,6.08,58.068592057761734,0.64,Small
