Ticker,Win_Prob,Price,MA_Conv,Vol_Z,Breakout,MA20_Slope,MA20_DP,Ov_Supply,POC_Dist,ATR_Pct,Dollar_Vol_M,Resonance_Score,MktCap_B,Cap_Tier
JJSF,0.508182205087932,91.91000366210938,2.927834175607434,0.4826956349546025,16.115425064609973,2.62214610623286,19.986952340424413,0.0,21.333338167519525,3.4251049321862985,22.65,73.34085778781039,1.71,Small
AVNT,0.5116602933688517,45.689998626708984,2.633297069097648,1.5726756060069895,21.643745195600868,2.5276720834723334,28.450939045334923,0.0,20.522286495400095,3.7801333570876756,41.42,72.93905191873588,4.19,Mid
VEON,0.5258454302939785,57.099998474121094,1.1019407359039735,-0.22658020566660822,8.250547376323821,0.6324345487260168,9.70220809026993,0.32491793093604904,12.8458501894934,3.1761325847936983,4.83,71.65237020316029,3.95,Mid
WFG,0.5125618598310954,72.13999938964844,3.9696200969244906,0.6921512630796485,5.898240601133265,0.9760837985092623,7.575308702539509,1.2586609815095733,20.87111514113343,3.508062051281292,16.02,70.97516930022574,5.65,Mid
MSA,0.5188311802846239,194.19000244140625,4.67789152571392,0.5444526778356082,8.671200153763008,2.146158143337377,15.205271270694645,7.3688690729535296,18.127625258360474,3.2056225324984937,64.36,70.55530474040633,7.49,Mid
FSK,0.5024593709941791,12.4399995803833,5.091521699833533,0.47772080809734635,13.044659654034547,1.5878138020601458,15.078622547117456,0.0,20.280140377129083,3.324528711232544,34.78,70.46501128668172,3.44,Mid
CRON,0.5019325734689888,3.0999999046325684,5.214504033985466,0.5256538396251536,9.676276148170185,1.0908438874244135,12.727269254738024,0.0,10.714284189932506,3.350231058373945,3.52,70.39729119638827,1.14,Small
NVST,0.5283584133139135,28.149999618530273,4.531982642934866,0.7140011093193005,3.920554506833401,1.261658307989676,7.360794643954001,12.50822793567245,15.8913073583975,3.339000883633351,81.71,69.21444695259595,4.52,Mid
ABNB,0.508182205087932,178.07000732421875,8.451674304168572,6.1719876640834075,19.424709995998718,1.488570970279734,21.69070258715132,0.0,46.74084018363318,3.402753645208741,709.18,68.803611738149,105.69,Mega
TX,0.504731272560404,53.900001525878906,9.709821365845194,1.5429241045663475,12.697851128460602,3.1143214742847114,20.23198600081011,0.0,16.540543839380543,3.192419754918295,32.39,67.56207674943566,10.58,Large
JOUT,0.5009878367591979,48.220001220703125,2.318900380610677,0.14207261992930922,3.191761485023724,1.53969258980355,9.75984803803711,34.499160604364846,3.845908335655531,3.3995959815961494,2.86,66.75395033860045,0.51,Small
ACRE,0.5080670475407673,4.869999885559082,3.2289594608938086,0.280966377352794,3.821925242019099,1.1801379876616138,12.211974981914206,17.764232938154883,5.183580240479297,3.534760786220427,2.36,66.60496613995484,0.27,Micro
MLR,0.508182205087932,54.540000915527344,7.0939006627153605,0.6508387394266247,7.506112410826585,1.459941835411843,11.762298705099164,0.0,26.952753136866868,3.5009294140332137,4.24,66.51918735891647,0.62,Small
ERO,0.5296454063363503,34.310001373291016,3.6465860355659405,2.8617402639118783,22.78970380287671,4.124985989491678,39.188648697207654,1.8515419916008569,32.88149410722052,4.52346170556018,39.97,65.63431151241534,3.58,Mid
OWL,0.5037482639537042,11.869999885559082,5.3032052647144345,0.33213288981727446,17.869021778151577,3.5899812190695415,27.771796921662396,0.0,24.609607491975495,3.7597792507347303,263.95,65.44469525959369,18.51,Large
CION,0.5102228030643479,7.510000228881836,7.328000075627844,1.9327073448601118,11.80216727311424,1.891363473219296,18.99995564480216,9.038900362990653,19.250846963823477,3.5666715381396603,4.37,65.33634311512415,0.37,Small
SPB,0.5064492357819771,90.12999725341797,9.653074186323812,3.2702787547942496,1.762465175561221,1.133872335725297,6.423420303608101,2.2694723181386296,30.017101895677396,3.4791012374406454,32.54,65.08352144469525,2.07,Mid
