Ticker,Win_Prob,Price,RS_Rating,Bias,Vol_Dry_Up,Vol_Z,Up_Shadow,Dn_Shadow,Turtle,Ov_Supply,POC_Dist,MA20_DP,ATR_Pct,Dist_52W_High,MA50_DP,VCP_Ratio,Resonance_Score
SSL,0.5893868448738937,13.420000076293945,107.8253497824132,1.6974846347189976,0.9063481995350937,-0.40358189990016763,0.7444060463249381,0.14903470676957578,0,9.733308789706182,-1.3235316184828931,1.2130390636095032,3.225409968789856,-6.610993853616624,3.858024679704476,0.933924877163312,69.36352800953517
ILPT,0.5574541720120645,9.010000228881836,53.27455355954369,4.80095635044564,0.9157681806380163,0.9806431485516085,0.11099032882008136,1.3307408068449276,0,0.0,0.445930442116001,-10.416663172850598,3.518234049846606,-1.530048037921389,1.5844972543450953,0.9349569582007842,68.57568533969011
ARKO,0.5902582802185657,8.640000343322754,68.6433277923778,14.150278422616983,0.8986614763054063,1.2892330906215455,0.40509081038529565,0.4629625029970151,1,0.0,73.19842520340185,-5.206568609804905,3.698744008767622,-0.4034564454010687,1.2589962446010208,1.0755744104844582,68.11561382598332
VVX,0.5639657154505189,90.05000305175781,55.279818000829906,13.785700419578909,0.9698436144749175,0.5652788183338353,1.6879473531787468,0.0,1,0.0,28.49600556312888,-1.5583031032253944,3.324738973289168,-1.6599286317740602,-3.0218973646627734,1.025882030498748,64.7342073897497
MUSA,0.5598364324388928,622.0700073242188,52.59240803048131,13.245364371850663,1.036768008141753,0.6233006020805169,2.2441239423648884,0.8471746699234173,1,0.0,56.95921252992622,5.496855900853559,3.3698547592638004,-2.1948683756436735,-1.0304265255377678,1.1040908249715222,62.61859356376639
HUN,0.589054369128206,15.079999923706055,43.57436610903142,4.086139644902542,0.7059154511002761,-1.0493259618993278,0.06631451546264425,0.22281070081822257,0,2.422272522476382,44.86071224108888,2.293258622723026,3.6045853774406442,-5.157230908464912,-1.9534129751400329,0.7874201112807706,62.24672228843862
FRO,0.5893392583914412,37.130001068115234,59.75977136877599,2.7592551515808963,1.0135308406036991,-0.31190527393076545,2.612435707179939,0.40399009307779865,0,9.958617109734352,-3.311903174802326,-4.70556618600178,3.439650826126086,-6.5676912432042505,-3.7005189125191156,0.8198648427518432,62.234803337306325
SHEN,0.5942160607132909,16.139999389648438,36.648255438115186,0.207987331066305,0.8770070524980298,-0.35093547728475244,1.4560137498377015,0.8674064122304339,0,16.800488242137586,-0.9208196282341472,-1.4511011778315799,3.440875718522466,-6.974068963386666,6.485084273588991,0.9102469498840695,61.71513706793803
YPF,0.6029802873032987,56.349998474121094,49.08433407252972,10.186639959571,0.7628442678995002,0.6472990273629898,2.023075838855652,0.0,1,0.0,35.48929614577048,-8.132324867258362,3.7419202543438472,-1.9829590729562776,5.928173098317008,1.1073665376391373,61.513706793802136
FLXS,0.6091865351138415,63.209999084472656,49.41117586356132,10.820854829007002,0.7745975259873353,0.7910362843860663,0.3955070457475401,0.0,1,0.0,10.316339260610057,-2.08834051995589,4.052253119888228,-0.39394894989406065,-6.208279930402785,0.8762233591643002,60.99404052443384
AXSM,0.5626625745521162,253.77000427246094,66.12238767268381,8.427636538126016,1.0727237211628056,0.06518675505394785,1.4442184751604603,0.19900101442576718,0,0.0,38.945469294857276,1.9972854244117475,3.4890979489105494,-1.4236577469558704,-2.467162503557027,1.2084433355984907,60.758045292014316
EC,0.6169101769649386,16.260000228881836,62.04936736999236,9.48757796597699,0.7688440054822594,-0.9470256903241515,2.2140141323082,0.9840088877616955,0,0.0,0.06153987003828024,-6.604509626743924,4.217184299326977,-3.271857552060873,5.870577187822812,1.0429169723684595,60.72943980929678
KOP,0.5820637256305143,41.52000045776367,41.46164738298788,0.9649219353193776,0.8523603990199398,-0.874780060404931,-0.5298588718089099,1.4930147950540702,0,12.446422391225251,18.549006349186403,8.17521354413616,3.333646561508033,-10.321776994306424,3.41261771894437,0.9702309713538263,60.343265792610254
BWLP,0.5664860224526872,21.540000915527344,72.9088106211192,2.3788629417915357,1.21320196934219,0.058003261888158644,0.26926909056300125,0.0,0,6.935007750101195,-4.7324178058049915,-10.887696356289716,3.200689119794695,-6.029141942516515,-3.1663742685988066,1.0894620998957947,60.27532777115615
ROIV,0.5922004402701159,29.729999542236328,36.89501679272966,1.1663210839157554,0.8228047278892971,-0.5211639594542639,0.1009104847172225,0.26908821034359864,0,7.2584571164644025,15.143299355051736,-10.917182097572848,3.1567436052861866,-9.340407384684475,-1.6967483768677325,0.9288538165720648,60.23361144219308
CVLG,0.5856876136268919,46.31999969482422,106.58901632566786,15.896279019122547,1.063255847730866,-0.35022294949014177,0.043178881465914455,-0.010796779248867796,1,0.0,36.01624240281818,-15.399060420397076,3.595875735608757,-0.04316024535473234,-6.151014075550742,1.277839241262787,59.81406436233612
CAKE,0.5640904471665711,74.9800033569336,50.863023955142594,16.80856746614234,1.331029672346015,2.017877246846198,0.13336685735225826,0.2800734530114373,1,0.0,21.019130084297853,-6.669026249966378,3.5714263910202173,-0.13318922706578887,-5.114158812827005,1.197878803931367,58.858164481525634
CVEO,0.5740123914635464,34.61000061035156,47.134312607587404,0.45132049367090304,0.7653986355543472,0.4606791448092759,1.5313457669314325,0.8667992827545679,0,10.805117402250422,20.55033686456759,-1.2022774441419553,3.6880337261619607,-5.178080519442895,-4.119426267049018,0.8982899317273201,58.734207389749706
