Ticker,Win_Prob,Price,RS_Rating,Bias,Vol_Dry_Up,Vol_Z,Up_Shadow,Dn_Shadow,Turtle,Ov_Supply,POC_Dist,MA20_DP,ATR_Pct,Dist_52W_High,MA50_DP,VCP_Ratio,Resonance_Score
KEYS,0.5506663465442712,361.19000244140625,87.27026217753568,3.783670423681724,1.00888173323062,-0.15846987368779492,0.5454196426760878,0.502506279003573,0,2.46927473494809,19.805622024336422,-4.218293995591373,3.042265142908514,-2.427226486886074,5.619091531631133,0.9746765673973846,75.95203836930455
AVT,0.5728134386557823,86.22000122070312,75.93988255305955,8.437146138942772,1.041994444557952,1.1282235680268549,0.16932972823160916,1.5193662027738408,1,0.0,44.58943725589549,-7.704351949003894,3.2306068590776498,-0.16904348735387958,4.351942683475183,1.2508455034857147,69.78177458033574
CMBT,0.5525109186168432,14.979999542236328,46.85692679834021,8.186180808482762,0.8136449765258986,-0.23575520674593706,0.6675529428875133,0.9011967912140126,0,1.658035468938257,34.50127341042712,1.0678824813428087,2.9510782340737745,-3.78933952546014,7.6170506731310486,1.0048179640212405,69.76139088729018
SATS,0.6234764092219199,133.22999572753906,71.09803520637867,6.480072252427986,0.7766786730524655,0.4350823373687095,3.182470636569881,1.9590187600617606,0,0.5239114028698175,21.294610496419715,6.8726682557086445,4.176988313407596,-3.0843132723379,7.18562995394614,0.9005077873770108,68.48920863309353
HSHP,0.5688799908102806,15.960000038146973,95.01551405973787,10.251451128639761,1.1193927101971526,0.0014635984420292287,1.1278214582347952,1.3157897094729376,0,2.210588514659024,61.49052697021718,2.8142516845011216,3.440296859385392,-4.316548284248101,4.426004312594508,1.0729840362432457,67.59832134292566
TECK,0.5901986652048825,66.83999633789062,48.592581267763,11.009609988250716,0.8943861151571005,-0.6575698695589902,1.2342977600624023,1.0323196876131102,1,0.0,47.35448729725896,-1.6815366553639042,3.621121634549438,-1.2192486018798077,5.391270554285256,1.0544977331351428,67.14868105515586
CSTM,0.6073915622073731,34.560001373291016,103.51749462902538,8.732247606455658,0.742441651599213,-0.3256781662541597,0.14467371259348683,1.5625025869618379,1,0.0,32.9742273078689,-3.912309822250468,4.0529922957530635,-0.14446471013394863,1.3162994718505012,1.0317338949709116,67.05875299760191
GNRC,0.5975447435100989,267.25,61.06134129558729,10.317640016337045,0.7563805508936976,-0.8714499937119663,-0.20579524526349566,1.263833112863606,0,2.055591969432422,24.308104177547243,-4.5450141009207785,4.068091042169542,-2.3101974467199375,4.746620713923749,0.9491565000165862,66.90167865707434
KALU,0.6263970371968828,179.4199981689453,80.73592875408573,6.106763781880074,0.8423520628888094,-0.1306999404853834,1.29590000194031,0.0,0,2.137504785866652,68.40624129419244,-18.112009336497042,4.187307159509578,-1.9562851535711065,5.6494224908963195,1.0632820639230935,66.43764988009593
CGON,0.5761128187288036,74.0,74.43525359674736,7.428148875894901,0.7970791055969432,-0.5445442909112895,0.4729709109680595,1.6959422343256882,1,0.0,36.531363391112635,-3.2505864927447976,3.5608125929666756,-0.47074442676446027,-3.7159372887088233,0.8865695883864765,65.8021582733813
AA,0.6217099611839028,68.44000244140625,67.1733759267636,4.886480625287925,0.8761266358118559,-0.16669861790342927,1.6072560845410606,1.7971994638203999,0,8.0916231778886,11.37626585464094,2.628585601436584,3.4196807349800564,-9.590481901477297,3.805748295208817,0.7467993424624831,65.38489208633094
WFRD,0.5790087395536926,109.08000183105469,36.752175971302606,3.5569815153573403,0.8329811888678947,-0.579660176607642,0.34378437266380846,0.7058099083302865,0,3.547912602231225,20.2384798885381,-1.2025241601935577,3.739039283883743,-2.6294223459803105,5.468672487633269,0.8973506971903772,65.37529976019185
LFUS,0.6033950952934386,481.0199890136719,86.63696736820168,15.134258119244933,1.3321457721514196,2.60689328483146,0.062371277160734366,0.3877157450764722,1,0.0,32.410259477450985,-2.2282615141626216,4.115956866088623,-0.062332399646989604,6.164142225729434,1.4254537774781901,64.83213429256594
FCX,0.5994356361800273,67.16000366210938,55.22277496817514,7.187607997243921,0.8690481701417127,-0.4327832799637296,2.516370934833679,1.436725331339234,0,10.027961937741157,3.3439098056145236,-2.4163082035299652,3.5676951797068632,-5.368462016354913,4.834524088761427,0.9372551554907764,64.78057553956835
MRX,0.622998124250595,58.25,60.81063263263784,10.156110424089496,0.8973688447831585,0.5068961929975603,0.3948489995405659,0.8549375083678338,1,0.0,35.30778404637257,3.767055795540176,4.113794323273921,-0.3932960739274311,13.248063871343923,1.3118978744616603,64.6031175059952
BORR,0.6127194803823379,6.059999942779541,79.23223624483988,3.660621178138517,0.7063584265439812,-1.2492855617063057,0.4950451031271953,0.6600653832362893,0,8.16394240918225,10.18181713959496,0.7272720335591749,4.608675016892479,-4.265402593019014,5.517244156601662,0.8422766446809693,64.28776978417265
MRTN,0.5560502388938848,15.0,43.82554385169588,0.6069956812912447,0.939198873424979,-0.19402741705003568,0.6000010172126041,0.0,0,5.548430032064855,20.039188206888173,-7.272727272198347,3.31428573245094,-5.3030312149184144,7.766275786200924,1.0495825999700281,63.92805755395683
AYA,0.6383991378234672,21.399999618530273,86.59751359537364,17.57918521413484,1.6407290105122272,0.9234475773243185,0.8411229363364457,4.01775866369847,1,0.4943360417531582,13.46765072027581,0.8408050293660242,5.033310418410799,-2.7272744611020627,6.553140378460529,0.958194970875281,63.46642685851318
