Ticker,Win_Prob,Price,MA_Conv,Vol_Z,Breakout,MA20_Slope,MA20_DP,Ov_Supply,POC_Dist,ATR_Pct,Resonance_Score
RGA,0.5072876172361026,215.1699981689453,2.570996813674968,0.23919394290711807,2.281650406807945,0.3747946500710944,3.3647502079758613,16.129739719960483,-3.699331772943457,2.6836969504231765,76.96087786259542
IFS,0.5521967866589377,50.54999923706055,3.0031095150181057,0.5723834740875449,9.711913431794342,1.4011310625639222,12.084259306451829,0.0,14.887397790862659,3.139749239898515,76.27862595419846
SHBI,0.5038969556740541,19.950000762939453,4.024749939900369,0.027822555484662795,2.681562441863332,0.348630112077046,4.450263688213693,6.01662779859476,1.6682382510131897,2.8947377694158867,71.37881679389312
LBTYK,0.5010350286822384,11.8100004196167,2.4102927147721878,0.9421652047118027,0.4781470435864535,-0.03887990267539436,2.6956558225195013,43.77214782575562,-6.787684699532572,3.4262741429300845,71.22137404580154
XRN,0.5422002878111922,37.45000076293945,1.4743713483813066,1.3807955953093618,8.164734413879277,0.49567483724807915,5.464469192184489,0.0,16.794561439886017,4.285498704890541,70.99236641221374
TTWO,0.527993227090219,238.0800018310547,6.298451823723056,1.4721493998347377,5.550630427405859,1.509867155137066,12.967972399015427,28.95104858293912,8.070811862421486,3.169102944701072,68.45896946564885
PSMT,0.5209518208627532,164.57000732421875,9.0121685865747,0.47048941206010714,3.809681102687138,0.34560394909715825,2.153942327259702,1.1565823085605655,32.61135965637491,2.835963819403254,67.86259541984732
BAP,0.5148368753550218,344.0,2.242659643540026,0.19051083495103832,4.7036602956750455,0.1004425760958282,6.779845817888506,28.466213800500533,9.195548051635544,3.789353531375607,66.6412213740458
MOG-A,0.5072876172361026,314.95001220703125,5.026040903055677,-0.15635279132603094,1.8951787915263738,0.41002439686195835,0.7485254704227664,22.933923861411216,8.170529954004913,2.7449413137380563,66.60782442748092
ABUS,0.5018797411718704,4.440000057220459,2.570963249389141,0.274751159154551,0.7145305519925793,-0.11619789127340514,5.714291876126812,39.16185896011307,-6.526314583458481,3.812740312385101,65.51526717557252
AHRT,0.5295644602817747,6.860000133514404,7.371095194308232,-0.015029265218692614,7.624727524502162,1.7641893814405816,13.57616186596871,3.2133967724901313,23.283962773243733,2.9206578235585576,64.82347328244276
ABVX,0.5405802058205554,124.02999877929688,1.707375638045972,0.42698065978790023,3.6695929090981405,0.7344517190000179,8.266411856177685,27.553281986279632,5.110168456987943,4.516528494959755,64.00763358778626
LLYVA,0.5558716358923669,96.08000183105469,6.052322068019147,0.12189202279298886,2.567389615471095,0.8130694136959336,5.5592236591431945,18.28668885875149,-1.0912060585166061,3.313234328926043,63.859732824427475
PFIS,0.5245160758139397,59.56999969482422,8.01854564139041,0.397925785859945,3.2874423855234656,0.42748841283757166,5.527013090631944,0.0,5.043203414694123,3.4761032209020852,63.61641221374046
VEON,0.5263503437652433,56.70000076293945,2.8641983562132274,0.10782633677355463,8.647922537343803,0.5214897435879962,6.981133514848381,2.6154870739238354,12.055340855034999,4.278154572703693,63.50190839694658
RDN,0.5213132088519126,37.209999084472656,6.148782014053264,-0.2203569657995686,1.4587568765046262,0.7112253494858942,4.522473818297225,7.180724492466141,14.59808341676714,2.8966875913857058,63.49713740458016
WSM,0.5006729950347314,191.94000244140625,6.417428290807193,2.574277458284816,0.22293051033195985,-1.3163196344160817,0.7294669994120057,35.95027131473649,1.2742672377600157,3.7535901729938135,63.291984732824424
KELYA,0.5204747032584155,10.670000076293945,6.051071141775957,0.6697978007873595,9.390099557486598,1.220829793150871,11.904433745597139,2.5297777716630496,0.3794000691190495,4.075858761514403,62.41889312977099
DXCM,0.5274744759875916,71.9000015258789,8.127634530667551,1.6777856616833844,7.595270504255549,1.7769362167999605,16.777654510456795,15.331644680220297,10.462445185174133,3.7641560471727287,61.7604961832061
NEOG,0.5157238402785986,8.859999656677246,2.2222223401847248,0.60309751649424,-3.308891439004782,-1.2394650718424973,-7.127885826242925,64.98027664555215,-8.75386589127552,4.365530463060565,61.55057251908397
TX,0.5368495915974366,44.81999969482422,8.083252369965393,0.935766151591438,3.173492973583067,0.7939184089233636,6.501495733275195,5.359136858763413,-4.716129454911372,3.8479075843894885,61.216603053435115
