Ticker,Win_Prob,Price,RS_Rating,Bias,Vol_Dry_Up,Vol_Z,Up_Shadow,Dn_Shadow,Turtle,Ov_Supply,POC_Dist,MA20_DP,ATR_Pct,Dist_52W_High,MA50_DP,VCP_Ratio,Dollar_Vol_M,Resonance_Score,MktCap_B,Cap_Tier
FLXS,0.6072344764379858,66.63999938964844,56.61460447060955,10.525093646044516,1.092340247826846,0.37874518123021267,1.45558407799032,1.1254501903630678,1,0.0,16.30249782419609,-3.291233444080394,3.9508661623167116,-1.4347008015560703,3.8152242209588274,1.0074818528286202,3.8,66.93166287015946,0.27,Micro
TH,0.5578048831948734,20.520000457763672,136.9977406667946,14.079224225839493,0.9922198528117676,0.414321628584207,1.2670576172954966,0.24367028894400058,0,0.0,62.08531362136951,4.078209819847385,3.79942770247221,-1.2512041399325644,-2.6279399267784163,1.0919600771406968,30.59,62.905466970387245,2.04,Mid
PKOH,0.5593486265986027,36.42499923706055,50.862109663566414,7.704928766729665,1.2580461830785459,1.878367349750629,1.2628664216744923,1.0157829502386184,0,1.6894392000433185,18.10959486594848,-4.333869656368503,3.7170307703459438,-1.2471169998444622,-4.758249661385553,0.916722566607351,2.69,61.58314350797267,0.52,Small
WTTR,0.5665513902003788,18.549999237060547,69.25951731096293,0.39236569392446846,0.8867551799879975,-0.2532488651597934,0.37736714311676933,0.16171849341817793,0,12.105189919004095,46.32127442048184,4.668057540348642,3.748168629426661,-9.423829825294982,1.912929326440813,0.953480092421755,35.0,61.351936218678816,2.31,Mid
RVMD,0.5846044512641924,169.50999450683594,113.81611765627892,8.871365739894186,0.8839390131816839,-0.035791819578645696,0.9999453596468585,0.20647209962028729,1,0.0,42.87760905130047,-7.996829844512164,3.655410939455319,-0.9900454461496896,-54.132535945137406,0.9340185146310825,602.12,60.5250569476082,36.04,Large
KOP,0.5588447004399935,42.900001525878906,43.86122629441396,1.0474201977291864,1.2960933989894765,-0.43397586255369136,0.23310556004456823,0.27972667205348184,0,10.8971515546858,22.4892219941346,-2.2794201156175293,3.5447879359942855,-7.341140140570262,-0.66773352087268,0.9320931988868335,7.62,60.479498861047844,0.83,Small
MIRM,0.5598759707468522,111.06999969482422,48.69847129733189,12.410779021341831,1.3844507571068168,0.2318316063690856,0.26109743073875835,0.21157883406422445,1,0.9615196555516956,1.749721480964302,2.3220450737449307,3.718054418722985,-3.4089905572094246,-2.888655554754081,0.9189449169966251,107.39,60.27107061503417,6.77,Mid
BLBD,0.5603070253217501,73.72000122070312,33.80483093932607,3.1149913919562686,0.8854001422437203,-0.36243210914753693,2.4823681507427,1.071623578995232,0,1.7959521608701325,4.065506820518283,-4.5248866694814005,3.335981681174107,-9.55711042972625,2.0459967186623316,0.9459777891680831,32.99,59.92596810933941,2.33,Mid
ETON,0.6088843674352657,33.4900016784668,99.71038802233092,8.24176246530633,0.9824645184373086,1.180115508310458,1.5228375513814636,1.3735472342580453,0,2.6503208532117255,89.7450560985229,11.99754473453616,4.677301410097087,-6.085244470470573,5.007585979553352,1.0313266799422918,13.22,59.723234624145796,0.92,Small
ECO,0.5540740654420687,56.63999938964844,68.03718547153419,12.53054579052215,1.2041868168455905,0.395203831294698,0.0,0.20303295375479471,1,0.0,16.302586515356207,6.62928378212232,3.6593273832727444,0.0,-5.263151938113724,1.1439192759833392,25.51,58.67596810933941,2.21,Mid
MG,0.5771140414602918,19.06999969482422,41.053513241266224,4.881065391337177,1.2595499910140573,0.10938271875422165,1.520717987168325,0.471946271753733,0,0.7663999294363236,3.304445506888517,-1.0416573533810096,3.4983902200179338,-2.5051113725554757,-6.886224945650804,0.849917345753691,3.43,58.54555808656037,0.61,Small
FSTR,0.5894326680133625,43.91999816894531,43.212156070992066,5.246759419952155,0.8056982017251624,0.3168520608724166,1.2750487172702745,2.049183887477441,0,0.0,6.7574108421810015,-8.501699847269109,3.836521131939743,-1.258995906118821,0.0,1.2046565207958941,5.41,57.753416856492024,0.46,Small
COCO,0.5961532022966812,82.73999786376953,48.31925578132672,5.652955396888879,0.7648680576920417,-0.41530913753014354,0.6647366037605402,2.1029706413739437,0,3.5881031755296804,51.2337767279177,1.3677023974118585,3.997376435597841,-3.600144356668464,5.254902559065162,1.1463452300164685,104.52,57.50341685649203,4.73,Mid
CAT,0.5916254139154375,984.239990234375,65.34435710512956,6.689906308800831,1.4587328896200673,1.4499987758651278,0.9494605782975967,1.17755485809318,0,3.116336091131271,42.53906550733809,1.6513460835970506,3.919558624271349,-3.8161213958343994,-0.5046421540466992,1.1271825410695173,2692.32,57.498861047835994,453.33,Mega
TRNS,0.6202158066222004,89.45999908447266,39.04201011673756,1.1670515738464555,1.1252555420100232,0.7305883015904611,1.8779346326291155,2.8392588212532326,0,12.736853661214184,11.379481354907947,-20.63818185076403,4.773882114656879,-5.593080342149425,1.366659189429998,0.8849400771807003,14.88,56.78359908883828,0.84,Small
ANAB,0.643385983799081,59.43000030517578,78.21442779475612,7.85354666658396,0.8041746504361436,-0.825552846486565,4.6946002038593555,0.5973406367279418,0,14.596341939719288,103.52739298407441,11.003181703988151,4.739670318680767,-17.86898866215235,3.694719302552927,0.8036224879714605,39.03,56.60250569476082,1.73,Small
ALKS,0.5553721332934017,48.06999969482422,63.51069199208084,11.541674423559298,1.5299735538253283,0.18296062270997793,0.49927539002594484,1.1025562360112005,1,0.0,35.944566925127226,-14.864134059670725,3.6122906918824027,-0.49679501477828114,-3.507188691558932,1.2546842395228697,102.23,56.210706150341686,8.01,Mid
ARW,0.5676830839242211,225.44000244140625,93.28367899745473,0.8438708593129599,0.7838728121870784,-0.5254675217829426,1.3568098301627947,0.11976768520924595,0,5.896653310269073,42.14375395032698,-0.08281998539729563,3.5004570442776,-5.009901528615979,-10.60749637791183,0.9905510888172339,161.22,55.92141230068337,11.53,Large
URGN,0.6094254174713092,35.150001525878906,52.491622165404486,18.706892520493653,0.7598538213416696,-0.7626137976538595,1.1664291027088178,0.11380060822118428,0,0.0,33.90476771634231,6.438209561212392,4.51331147118875,-1.152980403731168,-4.496992278080141,1.0025029296935657,28.42,55.80637813211845,1.71,Small
PSIG,0.5890690187249855,11.800000190734863,160.0655875107415,21.480415532150086,2.323440611771754,0.9995759959310323,1.4406785892513745,0.6779654441199879,0,0.0,4.888890583875328,-15.384619208401592,5.217918099213047,-1.6666650770705838,8.208951186163393,1.438296468937173,13.34,55.80182232346241,0.18,Micro
BEN,0.5645047526474813,33.790000915527344,36.07448948668732,5.706065605955548,1.2186088991150559,-0.2659582359745634,1.8644487609641496,0.7990543073102121,0,0.9313632495280189,28.7897493314249,0.257897880473607,3.024987274397345,-1.8303233204935692,-9.474109292304957,1.0678547612759257,165.45,55.76082004555809,17.56,Large
TEN,0.5673660664791341,41.150001525878906,76.60589016444604,7.645024045165846,0.8296310324132092,-0.8362316858064924,0.4981725607556018,2.3086287428663135,0,11.257851836058583,10.946350381447148,11.006811485838854,3.7068201911091085,-10.250811569366743,-0.9997519126280685,1.0706964887022026,12.61,55.71412300683372,1.24,Small
GTX,0.591217064984097,33.75,87.33596881210266,1.9169904338459005,0.7731151466638199,-0.6053766284619195,0.9481472438955179,1.24443901906035,0,4.447623321130875,32.10706373597869,6.018623018491062,3.9358742527230075,-4.200963841682671,-2.20738914359103,1.1299496048139257,95.86,55.70842824601366,6.32,Mid
ECPG,0.5587518551390103,85.9000015258789,48.18717008281668,5.6340210170580125,0.8857548311664117,0.09708931627135317,0.6635619146594084,0.023287860425331864,1,0.0,4.475796947816626,2.044887097297993,3.125727864589859,-7.2754726987292075,-7.052896292231152,0.945283287612381,28.68,55.70615034168564,1.84,Small
HLIO,0.5870610677560837,89.45999908447266,55.45357697840196,5.649146042761913,1.256973300580818,0.49432172700712207,1.330197657250995,0.6036227599459411,0,2.3305381896942206,15.328090030002286,-4.967138736981256,4.016161348720827,-3.1923000332207305,3.2108031632797087,1.2437619814054168,31.17,55.658314350797255,2.96,Mid
ATI,0.5995184586690846,199.60000610351562,72.51051147587847,7.228527812670064,1.0064849029035308,-0.7188551155464764,2.4949877631423574,1.416582817220901,0,2.031967411491509,55.52439753656999,-10.284061329571525,3.9295563368519333,-2.7811560678727933,-1.510385825055043,1.1993965213610436,359.58,55.594533029612755,27.24,Large
HSHP,0.5760006245805424,14.739999771118164,64.09442695810658,2.213120613370338,0.826723296181871,-0.30172690737754787,0.033922079499458795,0.0,0,11.758255820664079,53.010713509444784,-5.915494341414544,3.2275458957579453,-9.395191588616223,-6.021308305641923,0.9341116150432753,4.55,55.52050113895216,0.69,Small
CARR,0.5633533818927947,70.75,24.69409818334394,3.7177119993946808,0.8346604374972042,-0.5558393119535523,1.4204908175318216,0.021200550739541333,0,3.8959439698299083,12.522987151627879,-3.1200526444650216,3.4149424106649895,-11.726782551945524,3.189141258396221,1.0099865869350573,477.64,55.38154897494305,58.76,Large
APGE,0.6096981453805482,132.8800048828125,62.44976958138897,48.9043450934344,6.706500803516043,1.5733209898731468,0.21071550948669826,0.030108777431832306,0,0.0,0.24896403127455197,2.2917699931019233,5.762988392454413,-0.2102724328584904,-6.873769022667098,0.9313734836209373,301.54,55.03872437357631,9.99,Mid
MGNX,0.603788983629072,4.690000057220459,189.38530581523187,13.326085082733258,1.118399693036049,0.263050522339723,5.330490338945928,0.31983674065124706,1,0.0,36.734692873844224,8.60927870140564,6.289978775590545,-5.060728685295962,3.888885282095468,1.11350858184625,4.77,54.96127562642369,0.3,Small
IMUX,0.6150426104713395,15.069999694824219,156.44402099395097,8.83223524069691,0.7114553197981205,-0.1462925764199531,2.1234283673356997,2.3881853227492025,0,0.4573434558684899,65.06023554520446,-15.938696499203193,8.195990156063033,-4.438812571818603,14.529913135328613,1.0511795119211695,4.39,54.91913439635535,0.21,Micro
NAT,0.5916780399312583,6.460000038146973,96.23548925134816,21.540699397095906,1.6561891382397878,1.5242577605789505,0.2321960742213308,0.46439952982277477,1,0.0,28.67553104577044,2.4074019996069853,3.862404276458938,-0.23165817303792388,-5.4195842192563415,1.2799897602299464,25.53,54.798405466970394,1.37,Small
INTG,0.6018596689394319,43.41999816894531,39.97143368697371,18.578797787595338,3.161494135115432,0.6109036305977197,0.8751752283081983,0.6699705120747537,1,0.0,8.225322345050385,12.557249188419117,6.919278020379625,-0.9580337184561003,2.9154519598075184,1.081992607728036,2.48,54.21753986332574,0.09,Micro
EE,0.5574085908469686,36.060001373291016,28.48399655574958,7.037909211887507,1.0847315092263403,-0.7387447956472081,0.9844690202630584,0.6932889364176164,0,24.97397871341368,1.1742009299477205,9.489461422500193,3.152483638792462,-16.108027855075953,-1.5125086042432072,0.9687946956828307,13.17,54.165148063781324,1.15,Small
ASC,0.5624804167273538,17.889999389648438,60.46362892126498,7.0896989222303075,0.8954683865298336,-0.8569467843248013,0.36333446770039934,0.8155434951810308,0,15.79024912776901,-4.930521170775154,10.812087774944901,3.5258710687720214,-8.537756944895158,-2.648585943151491,1.0615409150928283,11.79,54.12300683371299,0.73,Small
ROIV,0.5535833269425047,32.209999084472656,38.47928805241823,8.175273550588646,1.1736739216289631,0.333328770474914,1.8317298023581514,0.8227239899797373,1,2.3635100722906164,24.748255092667062,2.9038683526082636,3.2833628336371343,-1.798780994797295,-5.7426476134402025,1.1276313631632577,186.9,54.05239179954442,23.17,Large
NWPX,0.5980412522825702,138.6199951171875,110.30742088335425,9.953038393481817,1.2173033332412369,0.6461983740222775,2.171410959190024,2.2362569623157262,0,4.850064149011839,95.9570247417608,-5.407090307555886,4.351562377146883,-3.9695259743732536,3.1205473320827974,1.4023265017437139,23.18,54.003416856492024,1.34,Small
RLAY,0.6438308648505322,17.440000534057617,105.17334619191206,17.706613370161925,1.150532116668036,-0.28379204021374277,1.490826954730807,0.05734076017792335,0,0.0,44.49048031949184,-5.395421361892237,5.674556915254899,-1.468927783390492,-12.182066261678038,0.8743099118890677,69.28,53.759681093394086,3.8,Mid
DGII,0.6051155207457684,68.74500274658203,48.43978787997549,1.224728278297857,0.9080766386853593,0.027994713883708625,0.3127446785914734,0.6108065605265764,0,4.917231376722151,43.848088364040535,-3.4612955854621665,4.385762142340685,-2.9299589906162287,-2.0984235842407672,1.0834926632380044,21.76,53.60933940774487,2.59,Mid
TIGO,0.6064372785806819,87.86000061035156,62.7542805983913,1.1594311466795608,0.9046111142891545,-0.2635386510534799,0.5463188301833983,0.0341438414388073,0,5.415088392565845,2.9287722376931877,0.023295251536895253,4.4744875266682085,-7.252193078283757,1.9872353969857623,1.1096002149279751,152.42,53.25056947608201,14.72,Large
RRX,0.6096090135836392,218.17999267578125,46.160558049502185,2.5091644266560613,0.8396428590577887,-0.12200709240339372,2.4154388346084916,0.7837526411559471,0,13.226926059024308,9.30469125945013,-0.6524542118496636,4.753610602116236,-7.687756699147057,1.4064262990466152,1.0216991309387913,236.01,53.24031890660592,14.52,Large
AVT,0.5772470888018476,89.5999984741211,76.81620767141935,0.6451248213230476,1.1282917641811887,-0.4124825473944982,2.1037970628469043,0.41852679283708344,0,8.56915341112425,50.825684844182774,-1.2105648910456233,3.524394727898527,-5.586049720890815,-10.174545675416656,1.0348728585989078,131.15,52.995444191343964,7.35,Mid
CTS,0.5799125060885153,65.8499984741211,40.747078236801705,0.24661906568125003,1.469915181096813,0.47499729273682406,0.5163310177047518,0.39058793377903267,0,12.04894630464587,-1.7164201878533463,-2.519254978317045,4.065213192631152,-3.994748520224003,-0.34583626893361863,1.1605833500392435,19.27,52.67312072892939,1.88,Small
DHC,0.5963090475350266,9.140000343322754,71.85717437257675,5.1239338142479935,1.1724407797397123,-0.3289203713501369,1.3129089829150729,0.38294091649751716,1,0.0,36.399679005088046,6.171428134757863,4.177083660174461,-1.2958950602597699,-3.646559033577885,1.2094647657590138,15.58,52.54555808656036,2.21,Mid
AIN,0.553919251445248,70.37000274658203,31.45682311628668,3.754681653151056,1.0105781382919865,-1.2237762843348041,0.44052514777598434,0.17053110970093663,0,3.973066208715756,29.57592520240911,-2.881049646896564,3.6880197307908613,-3.4042495256688334,-1.8181855924548886,1.151758402272932,16.89,52.20501138952164,2.0,Mid
SNX,0.5550133486422653,290.1400146484375,83.55385561615196,6.505254726131629,1.4178328510209666,0.5100470197658955,1.668158852110959,1.0201941495917215,0,0.0,72.37977004765598,-13.971519412497676,3.4567062967320954,-1.6407879034551072,-7.5786074935064045,1.3085075818589709,225.1,52.15375854214124,23.39,Large
MRX,0.6063233894627948,66.51000213623047,62.37650173054428,13.854821522504562,0.9083849684352707,0.050315814860629124,0.43602602046077693,0.9024159060174388,0,0.0,54.93571507024404,-0.39473511552090035,4.685439845797646,-0.434133087236994,-3.1741281845621,1.2106233020968058,65.66,51.93621867881548,4.78,Mid
NPO,0.5920068898384411,367.3699951171875,69.94590390139616,10.089568410740801,1.3234835125458326,0.940824346418893,2.37632061192344,1.0520701978210236,0,2.609092615977057,-3.23455787611913,0.879152439605276,3.8714373768926116,-5.903902852755351,-1.29463337689509,1.2296419173476043,86.49,51.8120728929385,7.76,Mid
PLXS,0.5999609898790846,288.5899963378906,81.57609968835577,1.8192964678738475,0.9605016202391077,0.0025819583476581667,1.0949803188599057,1.7654808847636132,0,4.0990366517577055,46.0475644855234,-2.1375856727631715,4.5159219675851965,-6.015111498565845,-0.465769202065473,1.1853441039733248,90.12,51.23348519362187,7.72,Mid
AXSM,0.6226905965392231,241.97000122070312,55.264640508348606,0.41123930412725007,1.0378900251850591,1.291651670003169,1.7274838429047097,0.16944400547145194,0,7.361514077723746,32.48467040571646,2.424037458612783,3.8546979771634273,-7.002575444741069,-6.1085873030529205,0.9998770639716421,188.01,50.94646924829158,12.45,Large
KEYS,0.5876168118453481,352.5799865722656,67.36444920723312,2.1069771054845874,0.975777921069426,-0.6882483329659124,0.16873041313283066,0.19002295526408972,0,9.82273835092249,16.9497060248168,4.7783926809804775,4.085030468675685,-5.969395744421114,-3.134062524407314,1.1057410566858474,523.53,50.769931662870164,60.25,Large
ALOT,0.6022863906732265,28.399999618530273,238.69841502062607,56.02252301543883,5.694481229740408,0.03428354135500722,0.2464778019788457,0.0,0,15.113729788983282,0.17636414950972626,-9.416726602952052,5.573440920206309,-0.97629248136798,-15.384621723783933,1.0821385886901986,3.73,50.67198177676537,0.22,Micro
PTGX,0.6043692175272024,118.95999908447266,29.32337492846493,13.483295024050665,1.43255917761468,-0.2732055528200206,0.7481501315488189,0.08406700091160113,1,0.0,20.319607342563714,4.304873643833486,4.132542773447835,-0.7425944104898649,-7.245500591123692,1.0623336439805533,76.56,50.59681093394077,7.65,Mid
