Ticker,Win_Prob,Price,RS_Rating,Bias,Vol_Dry_Up,Vol_Z,Up_Shadow,Dn_Shadow,Turtle,Ov_Supply,POC_Dist,MA20_DP,ATR_Pct,Dist_52W_High,MA50_DP,VCP_Ratio,Dollar_Vol_M,Resonance_Score,MktCap_B,Cap_Tier
EPC,0.563666473240143,29.65999984741211,51.98493566679447,11.023769004881444,0.6927306808183311,-1.0043169409494757,0.6405951956462641,0.1348648541192938,1,0.0,13.119758291428873,-12.987590312088301,3.6629421708096945,-0.6365176938798315,15.593511171051855,0.8944090414771865,30.19,69.67810650887574,1.37,Small
ZD,0.5513304692086684,53.97999954223633,40.50702305973508,5.692887375881605,0.7563629459615152,-0.2571727554598001,0.8890336498114203,0.0,0,0.0,30.135005153437216,-9.544222859358173,3.0646144969541838,-1.4063935301362704,10.846794530110099,0.9767349463829741,35.07,68.72189349112426,1.99,Small
TIGO,0.5592066260688199,98.33999633789062,84.99577499530648,7.055219189986629,0.6853883156286342,-0.4096463725727922,0.9660408918085543,0.49826914990005067,0,0.0,16.1433259903974,0.5284989508838929,3.704751671634025,-1.738614569655968,4.368074741176647,0.8673417372565541,185.42,67.88047337278105,16.48,Large
CRNX,0.5930811183394672,83.86000061035156,43.07803709923612,43.891558759852145,1.195014603523428,0.4283924479536183,0.13713076905697608,0.04769963657969386,0,2.6457086866441926,0.39506983822981767,2.125869430802642,4.630676066349609,-0.16666594005567956,9.423313257653149,0.2855148132214577,332.14,66.86982248520711,8.88,Mid
CLMT,0.5504773138663213,42.83000183105469,104.84539917639724,15.775534755413068,1.7276830993700916,2.32195936532758,0.28017493988281,0.3268811542308233,1,0.0,22.23173719111699,-3.3785788244282298,3.528901461389962,-0.2793921530858644,10.827322254878084,1.086835602276324,42.3,66.22366863905326,3.73,Mid
PBI,0.5830465544133903,18.510000228881836,68.13723636216851,4.934948160645601,0.5402585689037478,-1.18787275690086,0.6482924386518588,0.4862244812001559,0,0.0,27.329287566807743,-0.6904536537457513,3.38812871937211,-0.6441166789262842,1.4800500412470547,0.9407705684380262,55.57,65.9621301775148,2.51,Mid
EC,0.6038213095143609,16.09000015258789,37.734203889113886,5.432148210843713,0.8314793036519568,-1.1078284323083387,0.12430365178841837,1.1808550563682436,0,7.949482019948877,-0.9846144455523891,7.785579202367756,3.0764446798284277,-9.35211181587937,7.8873232431273514,0.8015007087172761,50.42,62.28639053254438,33.08,Large
DK,0.6125982967015758,63.25,104.12068127539207,20.28602401721895,1.0675293088518099,0.15352386836718468,1.3280574511894774,2.1002366137266764,1,0.0,68.00446887478454,-11.407647611801268,4.438170869763728,-1.3106512496099247,6.035887090440662,1.0122359928862792,76.39,61.64497041420118,3.88,Mid
ESTA,0.5707258944560176,92.58000183105469,31.630885611274493,4.513924886377584,0.5372998225356387,-0.45272713072800413,0.3024398074703093,2.068482261429701,0,0.0,4.752211708658734,-8.107780500765466,4.059423853697209,-0.5798978732755306,2.549651518572596,0.8824646086473875,58.86,61.42958579881657,2.72,Mid
PARR,0.6265630887449207,76.25,90.53557921416073,23.713179872872825,0.8565832228114462,-1.0631197216466273,1.2327900870739963,1.8360575691357566,1,0.0,24.205897960336507,-6.450349444157638,4.409366938213553,-1.2177774474195848,8.8439239696448,1.0768373446283521,78.97,60.0887573964497,3.82,Mid
HTLD,0.5502199699007833,15.390000343322754,40.0991650815705,2.8020630643848916,1.085183953892837,2.130039841661684,0.2599087781553105,0.8447050781832761,0,14.287623691645427,-0.7736936413958794,-6.774821140063379,3.128189786230627,-7.385922224916057,3.3672684548796363,0.9086704017337477,9.53,58.94792899408283,1.19,Small
